BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'35.2'	'not assigned.not annotated'	'eme32066'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:182370:183530:1 gene:Gasu_08110 transcript:EME32066 gene_biotype:protein_coding transcript_biotype:protein_coding description:CCAAT box binding factor family isoform 2)'	T
'35.2'	'not assigned.not annotated'	'eme32068'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:183600:185510:1 gene:Gasu_08120 transcript:EME32068 gene_biotype:protein_coding transcript_biotype:protein_coding description:protein disulfide isomerase)'	T
'35.2'	'not assigned.not annotated'	'eme32070'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:188865:190159:-1 gene:Gasu_08140 transcript:EME32070 gene_biotype:protein_coding transcript_biotype:protein_coding description:prenylated Rab receptor 2)'	T
'35.2'	'not assigned.not annotated'	'eme32071'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:190170:191030:1 gene:Gasu_08150 transcript:EME32071 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32072'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:191035:191439:-1 gene:Gasu_08160 transcript:EME32072 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32074'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:193650:194621:1 gene:Gasu_08180 transcript:EME32074 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32075'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:194630:199030:1 gene:Gasu_08190 transcript:EME32075 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32076'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:199035:200269:-1 gene:Gasu_08200 transcript:EME32076 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32078'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:202860:203484:1 gene:Gasu_08220 transcript:EME32078 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32080'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:205240:206520:1 gene:Gasu_08240 transcript:EME32080 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32084'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:209980:210789:1 gene:Gasu_08280 transcript:EME32084 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32085'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:210800:212083:1 gene:Gasu_08290 transcript:EME32085 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein isoform 1)'	T
'35.2'	'not assigned.not annotated'	'eme32086'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:210800:211370:1 gene:Gasu_08290 transcript:EME32086 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein isoform 1)'	T
'35.2'	'not assigned.not annotated'	'eme32090'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:220590:221569:1 gene:Gasu_08330 transcript:EME32090 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32091'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:221666:222889:-1 gene:Gasu_08340 transcript:EME32091 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32092'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:222900:224604:1 gene:Gasu_08350 transcript:EME32092 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32093'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:224830:226090:1 gene:Gasu_08360 transcript:EME32093 gene_biotype:protein_coding transcript_biotype:protein_coding description:solute carrier, DMT family)'	T
'35.2'	'not assigned.not annotated'	'eme32095'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:228680:233520:1 gene:Gasu_08380 transcript:EME32095 gene_biotype:protein_coding transcript_biotype:protein_coding description:potassium channel, VIC family)'	T
'35.2'	'not assigned.not annotated'	'eme32099'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:237910:240268:1 gene:Gasu_08420 transcript:EME32099 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32104'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:246070:247650:1 gene:Gasu_08460 transcript:EME32104 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32105'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:247787:248609:-1 gene:Gasu_08470 transcript:EME32105 gene_biotype:protein_coding transcript_biotype:protein_coding description:isochorismatase hydrolase)'	T
'35.2'	'not assigned.not annotated'	'eme32108'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:255594:256539:-1 gene:Gasu_08500 transcript:EME32108 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32109'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:256670:257160:1 gene:Gasu_08510 transcript:EME32109 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32111'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:261290:262090:1 gene:Gasu_08530 transcript:EME32111 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32112'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:262095:262619:-1 gene:Gasu_08540 transcript:EME32112 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme32114'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:264290:265330:1 gene:Gasu_08560 transcript:EME32114 gene_biotype:protein_coding transcript_biotype:protein_coding description:citrate lyase subunit beta)'	T
'35.2'	'not assigned.not annotated'	'eme32119'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_4:270985:273119:-1 gene:Gasu_08610 transcript:EME32119 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme26026'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_161:2:2150:-1 gene:Gasu_63190 transcript:EME26026 gene_biotype:protein_coding transcript_biotype:protein_coding description:archaeal ATPase / transposase)'	T
'35.2'	'not assigned.not annotated'	'eme26027'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_161:2170:4500:-1 gene:Gasu_63200 transcript:EME26027 gene_biotype:protein_coding transcript_biotype:protein_coding description:archaeal ATPase)'	T
'35.2'	'not assigned.not annotated'	'eme26263'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_73:41:1856:1 gene:Gasu_60890 transcript:EME26263 gene_biotype:protein_coding transcript_biotype:protein_coding description:archaeal ATPase isoform 2)'	T
'35.2'	'not assigned.not annotated'	'eme26264'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_73:671:2421:1 gene:Gasu_60890 transcript:EME26264 gene_biotype:protein_coding transcript_biotype:protein_coding description:archaeal ATPase isoform 2)'	T
'35.2'	'not assigned.not annotated'	'eme26265'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_73:4505:6030:-1 gene:Gasu_60900 transcript:EME26265 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme26266'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_73:6201:8175:1 gene:Gasu_60910 transcript:EME26266 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme25781'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_333:2:2240:-1 gene:Gasu_65590 transcript:EME25781 gene_biotype:protein_coding transcript_biotype:protein_coding description:archaeal ATPase)'	T
'35.2'	'not assigned.not annotated'	'eme25928'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_229:1281:2331:1 gene:Gasu_64110 transcript:EME25928 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme25930'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_229:4231:4841:1 gene:Gasu_64130 transcript:EME25930 gene_biotype:protein_coding transcript_biotype:protein_coding description:N-carbamoylputrescine amidohydrolase isoform 2)'	T
'35.2'	'not assigned.not annotated'	'eme26135'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_114:2:1490:-1 gene:Gasu_62150 transcript:EME26135 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme26136'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_114:3861:6441:1 gene:Gasu_62160 transcript:EME26136 gene_biotype:protein_coding transcript_biotype:protein_coding description:tripeptidyl-peptidase I)'	T
'35.2'	'not assigned.not annotated'	'eme26137'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_114:6511:7487:1 gene:Gasu_62170 transcript:EME26137 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme26175'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_102:2151:3579:1 gene:Gasu_61760 transcript:EME26175 gene_biotype:protein_coding transcript_biotype:protein_coding description:glycosyl transferase, group 1)'	T
'35.2'	'not assigned.not annotated'	'eme26176'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_102:3601:5100:-1 gene:Gasu_61770 transcript:EME26176 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme26177'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_102:5331:5981:1 gene:Gasu_61780 transcript:EME26177 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme26178'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_102:6446:8210:-1 gene:Gasu_61790 transcript:EME26178 gene_biotype:protein_coding transcript_biotype:protein_coding description:FAD-linked sulfhydryl oxidase)'	T
'35.2'	'not assigned.not annotated'	'eme26179'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_102:8424:8930:-1 gene:Gasu_61800 transcript:EME26179 gene_biotype:protein_coding transcript_biotype:protein_coding description:ubiquitin-conjugating enzyme 29)'	T
'35.2'	'not assigned.not annotated'	'eme26180'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_102:8937:10090:-1 gene:Gasu_61810 transcript:EME26180 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme25968'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_200:2:1331:1 gene:Gasu_63730 transcript:EME25968 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme25969'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_200:1781:3821:1 gene:Gasu_63740 transcript:EME25969 gene_biotype:protein_coding transcript_biotype:protein_coding description:oxidoreductase)'	T
'35.2'	'not assigned.not annotated'	'eme25970'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_200:3953:5460:-1 gene:Gasu_63750 transcript:EME25970 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme25721'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_422:1:2130:-1 gene:Gasu_66190 transcript:EME25721 gene_biotype:protein_coding transcript_biotype:protein_coding description:glycosyl transferase family protein)'	T
'35.2'	'not assigned.not annotated'	'eme25872'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_265:3361:3950:1 gene:Gasu_64680 transcript:EME25872 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme26220'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_90:1904:3600:-1 gene:Gasu_61340 transcript:EME26220 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme26221'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_90:5967:6720:-1 gene:Gasu_61350 transcript:EME26221 gene_biotype:protein_coding transcript_biotype:protein_coding description:archaeal ATPase)'	T
'35.2'	'not assigned.not annotated'	'eme26222'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_90:6876:8740:-1 gene:Gasu_61360 transcript:EME26222 gene_biotype:protein_coding transcript_biotype:protein_coding description:archaeal ATPase)'	T
'35.2'	'not assigned.not annotated'	'eme25998'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_173:1:960:-1 gene:Gasu_63420 transcript:EME25998 gene_biotype:protein_coding transcript_biotype:protein_coding description:MFS transporter, PHS family, inorganic phosphate transporter)'	T
'35.2'	'not assigned.not annotated'	'eme25999'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_173:1801:2663:1 gene:Gasu_63430 transcript:EME25999 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein isoform 2)'	T
'35.2'	'not assigned.not annotated'	'eme26000'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_173:1801:2779:1 gene:Gasu_63430 transcript:EME26000 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein isoform 2)'	T
'35.2'	'not assigned.not annotated'	'eme26001'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_173:3246:4990:-1 gene:Gasu_63440 transcript:EME26001 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme25953'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_213:4596:5070:-1 gene:Gasu_63930 transcript:EME25953 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme25722'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_421:1:2090:-1 gene:Gasu_66180 transcript:EME25722 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme26194'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_96:1971:2801:1 gene:Gasu_61580 transcript:EME26194 gene_biotype:protein_coding transcript_biotype:protein_coding description:myo-inositol:H+ symporter/ sugar:H+ symporter)'	T
'35.2'	'not assigned.not annotated'	'eme26195'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_96:2821:4111:1 gene:Gasu_61590 transcript:EME26195 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme26197'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_96:6300:9370:-1 gene:Gasu_61610 transcript:EME26197 gene_biotype:protein_coding transcript_biotype:protein_coding description:transducin family protein / WD-40 repeat family protein)'	T
'35.2'	'not assigned.not annotated'	'eme28035'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:3491:4366:1 gene:Gasu_43760 transcript:EME28035 gene_biotype:protein_coding transcript_biotype:protein_coding description:senescence-associated protein)'	T
'35.2'	'not assigned.not annotated'	'eme28036'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:7426:9810:-1 gene:Gasu_43770 transcript:EME28036 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28037'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:13041:13514:1 gene:Gasu_43780 transcript:EME28037 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28039'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:20201:21974:1 gene:Gasu_43800 transcript:EME28039 gene_biotype:protein_coding transcript_biotype:protein_coding description:epidermal growth factor receptor substrate 15)'	T
'35.2'	'not assigned.not annotated'	'eme28041'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:23506:25870:-1 gene:Gasu_43820 transcript:EME28041 gene_biotype:protein_coding transcript_biotype:protein_coding description:MFS transporter)'	T
'35.2'	'not assigned.not annotated'	'eme28042'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:25988:26760:-1 gene:Gasu_43830 transcript:EME28042 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28043'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:26781:27941:1 gene:Gasu_43840 transcript:EME28043 gene_biotype:protein_coding transcript_biotype:protein_coding description:ubiquitin-like 1-activating enzyme E1 A)'	T
'35.2'	'not assigned.not annotated'	'eme28044'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:27946:29020:-1 gene:Gasu_43850 transcript:EME28044 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28050'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:31821:34271:1 gene:Gasu_43890 transcript:EME28050 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28053'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:36326:37210:-1 gene:Gasu_43920 transcript:EME28053 gene_biotype:protein_coding transcript_biotype:protein_coding description:kinetochore protein Mis18 isoform 1)'	T
'35.2'	'not assigned.not annotated'	'eme28054'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:36366:37210:-1 gene:Gasu_43920 transcript:EME28054 gene_biotype:protein_coding transcript_biotype:protein_coding description:kinetochore protein Mis18 isoform 1)'	T
'35.2'	'not assigned.not annotated'	'eme28057'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:39606:40800:-1 gene:Gasu_43950 transcript:EME28057 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28058'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:40811:41731:1 gene:Gasu_43960 transcript:EME28058 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28064'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:57546:58230:-1 gene:Gasu_44010 transcript:EME28064 gene_biotype:protein_coding transcript_biotype:protein_coding description:methylmalonyl-CoA epimerase)'	T
'35.2'	'not assigned.not annotated'	'eme28065'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:58236:59480:-1 gene:Gasu_44020 transcript:EME28065 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28066'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:59486:60670:-1 gene:Gasu_44030 transcript:EME28066 gene_biotype:protein_coding transcript_biotype:protein_coding description:non-homologous end-joining factor 1)'	T
'35.2'	'not assigned.not annotated'	'eme28069'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:63021:63877:1 gene:Gasu_44060 transcript:EME28069 gene_biotype:protein_coding transcript_biotype:protein_coding description:double-stranded DNA-binding family protein)'	T
'35.2'	'not assigned.not annotated'	'eme28070'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:63881:65111:1 gene:Gasu_44070 transcript:EME28070 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28079'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:81086:81880:-1 gene:Gasu_44160 transcript:EME28079 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28080'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:82018:89610:-1 gene:Gasu_44170 transcript:EME28080 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28081'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:90371:91781:1 gene:Gasu_44180 transcript:EME28081 gene_biotype:protein_coding transcript_biotype:protein_coding description:MFS transporter, tetracycline:hydrogen antiporter)'	T
'35.2'	'not assigned.not annotated'	'eme28082'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:91791:93820:-1 gene:Gasu_44190 transcript:EME28082 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28085'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:97646:99400:-1 gene:Gasu_44220 transcript:EME28085 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28087'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:102486:103670:-1 gene:Gasu_44240 transcript:EME28087 gene_biotype:protein_coding transcript_biotype:protein_coding description:NmrA-like family domain-containing protein 1)'	T
'35.2'	'not assigned.not annotated'	'eme28090'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:107471:108301:1 gene:Gasu_44270 transcript:EME28090 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28092'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:109673:113790:-1 gene:Gasu_44290 transcript:EME28092 gene_biotype:protein_coding transcript_biotype:protein_coding description:SIT4 phosphatase-associated family protein)'	T
'35.2'	'not assigned.not annotated'	'eme28094'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:113801:116981:1 gene:Gasu_44300 transcript:EME28094 gene_biotype:protein_coding transcript_biotype:protein_coding description:calcium-binding EF hand family protein isoform 1)'	T
'35.2'	'not assigned.not annotated'	'eme28093'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:113801:116981:1 gene:Gasu_44300 transcript:EME28093 gene_biotype:protein_coding transcript_biotype:protein_coding description:calcium-binding EF hand family protein isoform 1)'	T
'35.2'	'not assigned.not annotated'	'eme28095'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:117006:117940:-1 gene:Gasu_44310 transcript:EME28095 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28096'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:117947:119140:-1 gene:Gasu_44320 transcript:EME28096 gene_biotype:protein_coding transcript_biotype:protein_coding description:tRNA-splicing endonuclease subunit Sen54 isoform 1)'	T
'35.2'	'not assigned.not annotated'	'eme28097'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:117976:119080:-1 gene:Gasu_44320 transcript:EME28097 gene_biotype:protein_coding transcript_biotype:protein_coding description:tRNA-splicing endonuclease subunit Sen54 isoform 1)'	T
'35.2'	'not assigned.not annotated'	'eme28100'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:120936:121230:-1 gene:Gasu_44340 transcript:EME28100 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28102'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:122591:124280:1 gene:Gasu_44360 transcript:EME28102 gene_biotype:protein_coding transcript_biotype:protein_coding description:ribosomal RNA large subunit methyltransferase E)'	T
'35.2'	'not assigned.not annotated'	'eme28105'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:125896:126550:-1 gene:Gasu_44380 transcript:EME28105 gene_biotype:protein_coding transcript_biotype:protein_coding description:glyoxalase I family protein)'	T
'35.2'	'not assigned.not annotated'	'eme28107'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:130461:131929:1 gene:Gasu_44400 transcript:EME28107 gene_biotype:protein_coding transcript_biotype:protein_coding description:MFS transporter)'	T
'35.2'	'not assigned.not annotated'	'eme28110'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:136691:137041:1 gene:Gasu_44430 transcript:EME28110 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28112'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:139206:140610:-1 gene:Gasu_44450 transcript:EME28112 gene_biotype:protein_coding transcript_biotype:protein_coding description:laminin-like protein)'	T
'35.2'	'not assigned.not annotated'	'eme28113'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:140621:141584:1 gene:Gasu_44460 transcript:EME28113 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28114'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:141616:143090:-1 gene:Gasu_44470 transcript:EME28114 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28116'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:145042:146280:-1 gene:Gasu_44490 transcript:EME28116 gene_biotype:protein_coding transcript_biotype:protein_coding description:MFS transporter, SP family, sugar:H+ symporter)'	T
'35.2'	'not assigned.not annotated'	'eme28117'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:145981:146518:1 gene:Gasu_44500 transcript:EME28117 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme28119'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_40:148211:149329:1 gene:Gasu_44520 transcript:EME28119 gene_biotype:protein_coding transcript_biotype:protein_coding description:xylose isomerase domain protein TIM barrel)'	T
'35.2'	'not assigned.not annotated'	'eme27189'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_51:191:2384:1 gene:Gasu_51710 transcript:EME27189 gene_biotype:protein_coding transcript_biotype:protein_coding description:archaeal ATPase)'	T
'35.2'	'not assigned.not annotated'	'eme27190'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_51:3701:4721:1 gene:Gasu_51720 transcript:EME27190 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme27191'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_51:5025:5930:-1 gene:Gasu_51730 transcript:EME27191 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'eme27193'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_51:10991:12638:1 gene:Gasu_51750 transcript:EME27193 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein isoform 2)'	T
'35.2'	'not assigned.not annotated'	'eme27194'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_51:10991:12761:1 gene:Gasu_51750 transcript:EME27194 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein isoform 2)'	T
'35.2'	'not assigned.not annotated'	'eme27195'	' no hits & (original description: pep supercontig:ASM34128v1:scaf_51:12766:14390:-1 gene:Gasu_51760 transcript:EME27195 gene_biotype:protein_coding transcript_biotype:protein_coding description:two-component sensor histidine kinase)'	T
