BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'35.2'	'not assigned.not annotated'	'cms418ct'	' no hits & (original description: pep chromosome:ASM9120v1:19:1042252:1043362:-1 gene:CMS418C transcript:CMS418CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp046ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:119096:122065:1 gene:CMP046C transcript:CMP046CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Probable mycolic acid methyl transferase [Source:UniProtKB/TrEMBL;Acc:M1V9S0])'	T
'35.2'	'not assigned.not annotated'	'cmt267ct'	' no hits & (original description: pep chromosome:ASM9120v1:20:664668:666021:-1 gene:CMT267C transcript:CMT267CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to glycosyl transferase [Source:UniProtKB/TrEMBL;Acc:M1UXM1])'	T
'35.2'	'not assigned.not annotated'	'cmo258ct'	' no hits & (original description: pep chromosome:ASM9120v1:15:654839:655835:-1 gene:CMO258C transcript:CMO258CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmn118ct'	' no hits & (original description: pep chromosome:ASM9120v1:14:306199:308263:-1 gene:CMN118C transcript:CMN118CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmi211ct'	' no hits & (original description: pep chromosome:ASM9120v1:9:572557:573138:1 gene:CMI211C transcript:CMI211CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmq138ct'	' no hits & (original description: pep chromosome:ASM9120v1:17:327276:327509:1 gene:CMQ138C transcript:CMQ138CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmi149ct'	' no hits & (original description: pep chromosome:ASM9120v1:9:409292:409736:-1 gene:CMI149C transcript:CMI149CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmq396ct'	' no hits & (original description: pep chromosome:ASM9120v1:17:1024291:1024963:-1 gene:CMQ396C transcript:CMQ396CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmm227ct'	' no hits & (original description: pep chromosome:ASM9120v1:13:561819:562973:1 gene:CMM227C transcript:CMM227CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp256ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:643896:645378:-1 gene:CMP256C transcript:CMP256CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp269ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:668262:670406:1 gene:CMP269C transcript:CMP269CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp184ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:458899:459511:-1 gene:CMP184C transcript:CMP184CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Lactoylglutathione lyase / glyoxalase I family protein [Source:Projected from Arabidopsis thaliana (AT5G57040) TAIR;Acc:AT5G57040])'	T
'35.2'	'not assigned.not annotated'	'cmh062ct'	' no hits & (original description: pep chromosome:ASM9120v1:8:174970:175629:1 gene:CMH062C transcript:CMH062CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmm257ct'	' no hits & (original description: pep chromosome:ASM9120v1:13:645848:646213:1 gene:CMM257C transcript:CMM257CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmo079ct'	' no hits & (original description: pep chromosome:ASM9120v1:15:202811:203953:1 gene:CMO079C transcript:CMO079CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmj197ct'	' no hits & (original description: pep chromosome:ASM9120v1:10:527622:528629:1 gene:CMJ197C transcript:CMJ197CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmk263ct'	' no hits & (original description: pep chromosome:ASM9120v1:11:718434:719225:1 gene:CMK263C transcript:CMK263CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmo349ct'	' no hits & (original description: pep chromosome:ASM9120v1:15:867177:867846:-1 gene:CMO349C transcript:CMO349CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to Machado-Joseph disease protein ataxin-3 [Source:UniProtKB/TrEMBL;Acc:M1UUV0])'	T
'35.2'	'not assigned.not annotated'	'cmk258ct'	' no hits & (original description: pep chromosome:ASM9120v1:11:704054:707293:1 gene:CMK258C transcript:CMK258CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmr049ct'	' no hits & (original description: pep chromosome:ASM9120v1:18:134775:137390:1 gene:CMR049C transcript:CMR049CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to nucleolar complex Nop3 [Source:UniProtKB/TrEMBL;Acc:M1VL21])'	T
'35.2'	'not assigned.not annotated'	'cmf039ct'	' no hits & (original description: pep chromosome:ASM9120v1:6:99685:100626:1 gene:CMF039C transcript:CMF039CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmt441ct'	' no hits & (original description: pep chromosome:ASM9120v1:20:1099088:1101023:-1 gene:CMT441C transcript:CMT441CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmg116ct'	' no hits & (original description: pep chromosome:ASM9120v1:7:296957:297874:1 gene:CMG116C transcript:CMG116CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmq171ct'	' no hits & (original description: pep chromosome:ASM9120v1:17:416762:417034:1 gene:CMQ171C transcript:CMQ171CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Sm protein F [Source:UniProtKB/TrEMBL;Acc:M1UVM6])'	T
'35.2'	'not assigned.not annotated'	'cmg040ct'	' no hits & (original description: pep chromosome:ASM9120v1:7:106331:106919:-1 gene:CMG040C transcript:CMG040CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmt480ct'	' no hits & (original description: pep chromosome:ASM9120v1:20:1208632:1209394:-1 gene:CMT480C transcript:CMT480CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cma129ct'	' no hits & (original description: pep chromosome:ASM9120v1:1:370587:371393:1 gene:CMA129C transcript:CMA129CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmo168ct'	' no hits & (original description: pep chromosome:ASM9120v1:15:432207:433229:1 gene:CMO168C transcript:CMO168CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cms498ct'	' no hits & (original description: pep chromosome:ASM9120v1:19:1259754:1260470:1 gene:CMS498C transcript:CMS498CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to thiamine phosphate pyrophosphorylase [Source:UniProtKB/TrEMBL;Acc:M1VM77])'	T
'35.2'	'not assigned.not annotated'	'cme048ct'	' no hits & (original description: pep chromosome:ASM9120v1:5:132195:133200:-1 gene:CME048C transcript:CME048CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmh229ct'	' no hits & (original description: pep chromosome:ASM9120v1:8:584533:586711:-1 gene:CMH229C transcript:CMH229CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Probable sulfate permease [Source:UniProtKB/TrEMBL;Acc:M1V7L7])'	T
'35.2'	'not assigned.not annotated'	'cmn184ct'	' no hits & (original description: pep chromosome:ASM9120v1:14:463439:464347:1 gene:CMN184C transcript:CMN184CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp105ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:249870:252078:-1 gene:CMP105C transcript:CMP105CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmi138ct'	' no hits & (original description: pep chromosome:ASM9120v1:9:381467:382217:-1 gene:CMI138C transcript:CMI138CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmw013ct'	' no hits & (original description: pep chromosome:ASM9120v1:Mito:5708:6313:1 gene:CMW013C transcript:CMW013CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmb030ct'	' no hits & (original description: pep chromosome:ASM9120v1:2:77862:79979:1 gene:CMB030C transcript:CMB030CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cml236ct'	' no hits & (original description: pep chromosome:ASM9120v1:12:598632:603816:-1 gene:CML236C transcript:CML236CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp223ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:563735:565057:1 gene:CMP223C transcript:CMP223CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Mitochondrial ribosomal protein S18 [Source:UniProtKB/TrEMBL;Acc:M1VK80])'	T
'35.2'	'not assigned.not annotated'	'cmg155ct'	' no hits & (original description: pep chromosome:ASM9120v1:7:391781:392803:1 gene:CMG155C transcript:CMG155CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmm062ct'	' no hits & (original description: pep chromosome:ASM9120v1:13:132501:133683:-1 gene:CMM062C transcript:CMM062CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Probable aminobutyraldehyde dehydrogenase [Source:UniProtKB/TrEMBL;Acc:M1VDP8])'	T
'35.2'	'not assigned.not annotated'	'cmt055ct'	' no hits & (original description: pep chromosome:ASM9120v1:20:144086:144589:1 gene:CMT055C transcript:CMT055CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmo246ct'	' no hits & (original description: pep chromosome:ASM9120v1:15:631625:634072:1 gene:CMO246C transcript:CMO246CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Probable RNA binding protein Mrd1p [Source:UniProtKB/TrEMBL;Acc:M1VF58])'	T
'35.2'	'not assigned.not annotated'	'cmv241ct'	' no hits & (original description: pep chromosome:ASM9120v1:Chloro:147342:148886:-1 gene:CMV241C transcript:CMV241CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp149ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:374577:376170:-1 gene:CMP149C transcript:CMP149CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Probabale Mg2+ transporter MgtE [Source:UniProtKB/TrEMBL;Acc:M1V9W9])'	T
'35.2'	'not assigned.not annotated'	'cmo163ct'	' no hits & (original description: pep chromosome:ASM9120v1:15:423717:425369:1 gene:CMO163C transcript:CMO163CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to initiator tRNA phosphoribosyl-transferase [Source:UniProtKB/TrEMBL;Acc:M1VEZ9])'	T
'35.2'	'not assigned.not annotated'	'cmt069ct'	' no hits & (original description: pep chromosome:ASM9120v1:20:178456:180282:1 gene:CMT069C transcript:CMT069CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmr317ct'	' no hits & (original description: pep chromosome:ASM9120v1:18:768075:769361:1 gene:CMR317C transcript:CMR317CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmr328ct'	' no hits & (original description: pep chromosome:ASM9120v1:18:796204:797133:1 gene:CMR328C transcript:CMR328CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmo068ct'	' no hits & (original description: pep chromosome:ASM9120v1:15:178653:180743:1 gene:CMO068C transcript:CMO068CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to glycolipid transfer protein [Source:UniProtKB/TrEMBL;Acc:M1VJG1])'	T
'35.2'	'not assigned.not annotated'	'cmi007ct'	' no hits & (original description: pep chromosome:ASM9120v1:9:19491:23553:-1 gene:CMI007C transcript:CMI007CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmq203ct'	' no hits & (original description: pep chromosome:ASM9120v1:17:504723:506213:1 gene:CMQ203C transcript:CMQ203CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cme112ct'	' no hits & (original description: pep chromosome:ASM9120v1:5:314918:316625:-1 gene:CME112C transcript:CME112CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cml142ct'	' no hits & (original description: pep chromosome:ASM9120v1:12:336951:355013:1 gene:CML142C transcript:CML142CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to vacuolar protein sorting 13 [Source:UniProtKB/TrEMBL;Acc:M1VI87])'	T
'35.2'	'not assigned.not annotated'	'cms298ct'	' no hits & (original description: pep chromosome:ASM9120v1:19:767906:768982:1 gene:CMS298C transcript:CMS298CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cme040ct'	' no hits & (original description: pep chromosome:ASM9120v1:5:111248:112027:1 gene:CME040C transcript:CME040CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmf086ct'	' no hits & (original description: pep chromosome:ASM9120v1:6:230887:232188:-1 gene:CMF086C transcript:CMF086CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Probable myo-inositol dehydrogenase [Source:UniProtKB/TrEMBL;Acc:M1V743])'	T
'35.2'	'not assigned.not annotated'	'cmq321ct'	' no hits & (original description: pep chromosome:ASM9120v1:17:827888:828584:-1 gene:CMQ321C transcript:CMQ321CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmq081ct'	' no hits & (original description: pep chromosome:ASM9120v1:17:188762:189646:1 gene:CMQ081C transcript:CMQ081CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmc117ct'	' no hits & (original description: pep chromosome:ASM9120v1:3:273455:274231:1 gene:CMC117C transcript:CMC117CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to peptidylprolyl isomerase [Source:UniProtKB/TrEMBL;Acc:M1VEU4])'	T
'35.2'	'not assigned.not annotated'	'cma045ct'	' no hits & (original description: pep chromosome:ASM9120v1:1:129009:130992:-1 gene:CMA045C transcript:CMA045CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cml261ct'	' no hits & (original description: pep chromosome:ASM9120v1:12:676079:676529:-1 gene:CML261C transcript:CML261CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmg001ct'	' no hits & (original description: pep chromosome:ASM9120v1:15:680367:680848:-1 gene:CMG001C transcript:CMG001CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cms269ct'	' no hits & (original description: pep chromosome:ASM9120v1:19:678262:679452:1 gene:CMS269C transcript:CMS269CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cml093ct'	' no hits & (original description: pep chromosome:ASM9120v1:12:207407:210011:-1 gene:CML093C transcript:CML093CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmr105ct'	' no hits & (original description: pep chromosome:ASM9120v1:18:276903:278273:1 gene:CMR105C transcript:CMR105CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmt320ct'	' no hits & (original description: pep chromosome:ASM9120v1:20:811396:811936:-1 gene:CMT320C transcript:CMT320CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp331ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:829768:831823:-1 gene:CMP331C transcript:CMP331CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmv157ct'	' no hits & (original description: pep chromosome:ASM9120v1:Chloro:99640:102159:1 gene:CMV157C transcript:CMV157CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Phycobilisome linker polypeptide [Source:UniProtKB/TrEMBL;Acc:Q85FW8])'	T
'35.2'	'not assigned.not annotated'	'cmi199ct'	' no hits & (original description: pep chromosome:ASM9120v1:9:546753:547782:-1 gene:CMI199C transcript:CMI199CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to ribosomal protein S1 [Source:UniProtKB/TrEMBL;Acc:M1UR54])'	T
'35.2'	'not assigned.not annotated'	'cmt138ct'	' no hits & (original description: pep chromosome:ASM9120v1:20:374503:375913:-1 gene:CMT138C transcript:CMT138CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cml242ct'	' no hits & (original description: pep chromosome:ASM9120v1:12:615840:616871:1 gene:CML242C transcript:CML242CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Reticulon-like protein [Source:UniProtKB/TrEMBL;Acc:M1V8Q8])'	T
'35.2'	'not assigned.not annotated'	'cmj068ct'	' no hits & (original description: pep chromosome:ASM9120v1:10:206075:206527:1 gene:CMJ068C transcript:CMJ068CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmh277ct'	' no hits & (original description: pep chromosome:ASM9120v1:8:715957:717141:1 gene:CMH277C transcript:CMH277CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmq011ct'	' no hits & (original description: pep chromosome:ASM9120v1:17:22786:25266:1 gene:CMQ011C transcript:CMQ011CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp349ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:872903:874783:1 gene:CMP349C transcript:CMP349CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to RNA methyltransferase [Source:UniProtKB/TrEMBL;Acc:M1UVE4])'	T
'35.2'	'not assigned.not annotated'	'cmk229ct'	' no hits & (original description: pep chromosome:ASM9120v1:11:626741:627899:-1 gene:CMK229C transcript:CMK229CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmr017ct'	' no hits & (original description: pep chromosome:ASM9120v1:18:44327:45493:1 gene:CMR017C transcript:CMR017CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmi160ct'	' no hits & (original description: pep chromosome:ASM9120v1:9:438304:439284:1 gene:CMI160C transcript:CMI160CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cml118ct'	' no hits & (original description: pep chromosome:ASM9120v1:12:262803:264743:1 gene:CML118C transcript:CML118CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmr119ct'	' no hits & (original description: pep chromosome:ASM9120v1:18:308958:309960:-1 gene:CMR119C transcript:CMR119CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmr408ct'	' no hits & (original description: pep chromosome:ASM9120v1:18:996968:997406:-1 gene:CMR408C transcript:CMR408CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cma134ct'	' no hits & (original description: pep chromosome:ASM9120v1:1:384841:385776:1 gene:CMA134C transcript:CMA134CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Phosphatidylethanolamine N-methyltransferase [Source:UniProtKB/TrEMBL;Acc:M1VEC3])'	T
'35.2'	'not assigned.not annotated'	'cmt215ct'	' no hits & (original description: pep chromosome:ASM9120v1:20:544200:545729:1 gene:CMT215C transcript:CMT215CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp017ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:41863:43218:1 gene:CMP017C transcript:CMP017CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp280ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:693326:694256:-1 gene:CMP280C transcript:CMP280CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cml068ct'	' no hits & (original description: pep chromosome:ASM9120v1:12:152682:153902:1 gene:CML068C transcript:CML068CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmk089ct'	' no hits & (original description: pep chromosome:ASM9120v1:11:254877:255377:1 gene:CMK089C transcript:CMK089CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmf104ct'	' no hits & (original description: pep chromosome:ASM9120v1:6:289466:289861:-1 gene:CMF104C transcript:CMF104CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to Tsi1-interacting protein TSIP1 [Source:UniProtKB/TrEMBL;Acc:M1VFW4])'	T
'35.2'	'not assigned.not annotated'	'cmh120ct'	' no hits & (original description: pep chromosome:ASM9120v1:8:291286:292993:-1 gene:CMH120C transcript:CMH120CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmh216ct'	' no hits & (original description: pep chromosome:ASM9120v1:8:556712:558599:-1 gene:CMH216C transcript:CMH216CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmj214ct'	' no hits & (original description: pep chromosome:ASM9120v1:10:577244:578131:1 gene:CMJ214C transcript:CMJ214CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmf146ct'	' no hits & (original description: pep chromosome:ASM9120v1:6:406805:408085:1 gene:CMF146C transcript:CMF146CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to phosphate/phosphoenolpyruvate translocator [Source:UniProtKB/TrEMBL;Acc:M1VB76])'	T
'35.2'	'not assigned.not annotated'	'cmt456ct'	' no hits & (original description: pep chromosome:ASM9120v1:20:1146162:1147236:-1 gene:CMT456C transcript:CMT456CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmb076ct'	' no hits & (original description: pep chromosome:ASM9120v1:2:209718:210204:-1 gene:CMB076C transcript:CMB076CT gene_biotype:protein_coding transcript_biotype:protein_coding description:D-Tyr-tRNA(Tyr) deacylase family protein [Source:Projected from Arabidopsis thaliana (AT4G18460) TAIR;Acc:AT4G18460])'	T
'35.2'	'not assigned.not annotated'	'cmi126ct'	' no hits & (original description: pep chromosome:ASM9120v1:9:354959:355750:1 gene:CMI126C transcript:CMI126CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmg092ct'	' no hits & (original description: pep chromosome:ASM9120v1:7:240647:241258:1 gene:CMG092C transcript:CMG092CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to periplasmic protein p19 [Source:UniProtKB/TrEMBL;Acc:M1V4R2])'	T
'35.2'	'not assigned.not annotated'	'cml069ct'	' no hits & (original description: pep chromosome:ASM9120v1:12:154897:156694:-1 gene:CML069C transcript:CML069CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmv061ct'	' no hits & (original description: pep chromosome:ASM9120v1:Chloro:41224:41370:1 gene:CMV061C transcript:CMV061CT gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol: description:Putative DNA-directed RNA polymerase subunit omega [Source:UniProtKB/Swiss-Prot;Acc:Q85G45])'	T
'35.2'	'not assigned.not annotated'	'cmk138ct'	' no hits & (original description: pep chromosome:ASM9120v1:11:373899:377123:1 gene:CMK138C transcript:CMK138CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmn095ct'	' no hits & (original description: pep chromosome:ASM9120v1:14:245299:245803:-1 gene:CMN095C transcript:CMN095CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to splicing factor 3a subunit 2, partial [Source:UniProtKB/TrEMBL;Acc:M1VE99])'	T
'35.2'	'not assigned.not annotated'	'cmt059ct'	' no hits & (original description: pep chromosome:ASM9120v1:20:153798:154620:-1 gene:CMT059C transcript:CMT059CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp096ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:232615:233607:1 gene:CMP096C transcript:CMP096CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to C-methyltransferase [Source:UniProtKB/TrEMBL;Acc:M1V638])'	T
'35.2'	'not assigned.not annotated'	'cmc168ct'	' no hits & (original description: pep chromosome:ASM9120v1:3:407575:410181:1 gene:CMC168C transcript:CMC168CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmd088ct'	' no hits & (original description: pep chromosome:ASM9120v1:4:212219:212701:1 gene:CMD088C transcript:CMD088CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cme131ct'	' no hits & (original description: pep chromosome:ASM9120v1:5:357197:357826:1 gene:CME131C transcript:CME131CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmp288ct'	' no hits & (original description: pep chromosome:ASM9120v1:16:720682:722274:1 gene:CMP288C transcript:CMP288CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cms278ct'	' no hits & (original description: pep chromosome:ASM9120v1:19:702878:705142:1 gene:CMS278C transcript:CMS278CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmb023ct'	' no hits & (original description: pep chromosome:ASM9120v1:2:56211:57158:1 gene:CMB023C transcript:CMB023CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cme159ct'	' no hits & (original description: pep chromosome:ASM9120v1:5:428645:429761:-1 gene:CME159C transcript:CME159CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cms360ct'	' no hits & (original description: pep chromosome:ASM9120v1:19:917034:921792:-1 gene:CMS360C transcript:CMS360CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cms409ct'	' no hits & (original description: pep chromosome:ASM9120v1:19:1020924:1022250:-1 gene:CMS409C transcript:CMS409CT gene_biotype:protein_coding transcript_biotype:protein_coding description:Similar to survival protein SurE [Source:UniProtKB/TrEMBL;Acc:M1VM50])'	T
'35.2'	'not assigned.not annotated'	'cmc110ct'	' no hits & (original description: pep chromosome:ASM9120v1:3:257705:259777:1 gene:CMC110C transcript:CMC110CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cmq420ct'	' no hits & (original description: pep chromosome:ASM9120v1:17:1087202:1098083:-1 gene:CMQ420C transcript:CMQ420CT gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
