BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'35.2'	'not assigned.not annotated'	'cdf40335'	' no hits & (original description: pep supercontig:ASM35022v2:HG002155:444:5670:1 gene:CHC_T00000711001 transcript:CDF40335 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40336'	' no hits & (original description: pep supercontig:ASM35022v2:HG002155:10792:11670:-1 gene:CHC_T00000712001 transcript:CDF40336 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40039'	' no hits & (original description: pep supercontig:ASM35022v2:HG002114:20549:21949:1 gene:CHC_T00000637001 transcript:CDF40039 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf36417'	' no hits & (original description: pep supercontig:ASM35022v2:HG001779:168:2525:1 gene:CHC_T00004840001 transcript:CDF36417 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf36419'	' no hits & (original description: pep supercontig:ASM35022v2:HG001779:50695:52411:1 gene:CHC_T00004842001 transcript:CDF36419 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf36420'	' no hits & (original description: pep supercontig:ASM35022v2:HG001779:143632:146829:1 gene:CHC_T00009528001 transcript:CDF36420 gene_biotype:protein_coding transcript_biotype:protein_coding description:ATP dependant DNA helicase)'	T
'35.2'	'not assigned.not annotated'	'cdf39156'	' no hits & (original description: pep supercontig:ASM35022v2:HG002008:196:456:-1 gene:CHC_T00000124001 transcript:CDF39156 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39157'	' no hits & (original description: pep supercontig:ASM35022v2:HG002008:1443:2216:1 gene:CHC_T00000125001 transcript:CDF39157 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39158'	' no hits & (original description: pep supercontig:ASM35022v2:HG002008:3987:4172:-1 gene:CHC_T00000126001 transcript:CDF39158 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39159'	' no hits & (original description: pep supercontig:ASM35022v2:HG002008:7575:7834:-1 gene:CHC_T00000127001 transcript:CDF39159 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39160'	' no hits & (original description: pep supercontig:ASM35022v2:HG002008:8826:9599:1 gene:CHC_T00000128001 transcript:CDF39160 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39161'	' no hits & (original description: pep supercontig:ASM35022v2:HG002008:10953:11492:-1 gene:CHC_T00000129001 transcript:CDF39161 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39162'	' no hits & (original description: pep supercontig:ASM35022v2:HG002008:12488:13261:1 gene:CHC_T00000130001 transcript:CDF39162 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39163'	' no hits & (original description: pep supercontig:ASM35022v2:HG002008:14957:15216:-1 gene:CHC_T00000131001 transcript:CDF39163 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39164'	' no hits & (original description: pep supercontig:ASM35022v2:HG002008:16155:16928:1 gene:CHC_T00000132001 transcript:CDF39164 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39165'	' no hits & (original description: pep supercontig:ASM35022v2:HG002008:18764:20365:-1 gene:CHC_T00009172001 transcript:CDF39165 gene_biotype:protein_coding transcript_biotype:protein_coding description:Mannitol dehydrogenase rossman domain family)'	T
'35.2'	'not assigned.not annotated'	'cdf38684'	' no hits & (original description: pep supercontig:ASM35022v2:HG001952:51850:52092:1 gene:CHC_T00001175001 transcript:CDF38684 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf35149'	' no hits & (original description: pep supercontig:ASM35022v2:HG001719:3651:5006:1 gene:CHC_T00003576001 transcript:CDF35149 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf35150'	' no hits & (original description: pep supercontig:ASM35022v2:HG001719:98060:98185:-1 gene:CHC_T00003577001 transcript:CDF35150 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf35151'	' no hits & (original description: pep supercontig:ASM35022v2:HG001719:98797:98943:-1 gene:CHC_T00003578001 transcript:CDF35151 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf35152'	' no hits & (original description: pep supercontig:ASM35022v2:HG001719:99169:100518:1 gene:CHC_T00003579001 transcript:CDF35152 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf35153'	' no hits & (original description: pep supercontig:ASM35022v2:HG001719:162497:162934:-1 gene:CHC_T00003580001 transcript:CDF35153 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf35154'	' no hits & (original description: pep supercontig:ASM35022v2:HG001719:172780:173217:-1 gene:CHC_T00003581001 transcript:CDF35154 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40416'	' no hits & (original description: pep supercontig:ASM35022v2:HG002170:2757:4708:-1 gene:CHC_T00000730001 transcript:CDF40416 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40417'	' no hits & (original description: pep supercontig:ASM35022v2:HG002170:7389:8378:-1 gene:CHC_T00000731001 transcript:CDF40417 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39083'	' no hits & (original description: pep supercontig:ASM35022v2:HG001996:10249:10739:-1 gene:CHC_T00000111001 transcript:CDF39083 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32750'	' no hits & (original description: pep supercontig:ASM35022v2:HG001572:470:1126:-1 gene:CHC_T00001080001 transcript:CDF32750 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf37405'	' no hits & (original description: pep supercontig:ASM35022v2:HG001836:110785:111141:1 gene:CHC_T00005638001 transcript:CDF37405 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf34045'	' no hits & (original description: pep supercontig:ASM35022v2:HG001670:9074:9304:-1 gene:CHC_T00002718001 transcript:CDF34045 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf34046'	' no hits & (original description: pep supercontig:ASM35022v2:HG001670:12796:13119:-1 gene:CHC_T00002719001 transcript:CDF34046 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf34047'	' no hits & (original description: pep supercontig:ASM35022v2:HG001670:13147:14205:-1 gene:CHC_T00002720001 transcript:CDF34047 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf34048'	' no hits & (original description: pep supercontig:ASM35022v2:HG001670:14239:14661:1 gene:CHC_T00002721001 transcript:CDF34048 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf34049'	' no hits & (original description: pep supercontig:ASM35022v2:HG001670:14665:15506:-1 gene:CHC_T00002722001 transcript:CDF34049 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf34050'	' no hits & (original description: pep supercontig:ASM35022v2:HG001670:15683:16135:1 gene:CHC_T00002723001 transcript:CDF34050 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf34051'	' no hits & (original description: pep supercontig:ASM35022v2:HG001670:25817:27197:-1 gene:CHC_T00002724001 transcript:CDF34051 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf34052'	' no hits & (original description: pep supercontig:ASM35022v2:HG001670:91857:92590:1 gene:CHC_T00002725001 transcript:CDF34052 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf34053'	' no hits & (original description: pep supercontig:ASM35022v2:HG001670:186514:190461:-1 gene:CHC_T00002726001 transcript:CDF34053 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf34054'	' no hits & (original description: pep supercontig:ASM35022v2:HG001670:193903:194130:-1 gene:CHC_T00002727001 transcript:CDF34054 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf34055'	' no hits & (original description: pep supercontig:ASM35022v2:HG001670:194131:194508:-1 gene:CHC_T00002728001 transcript:CDF34055 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf34056'	' no hits & (original description: pep supercontig:ASM35022v2:HG001670:194527:195556:1 gene:CHC_T00002729001 transcript:CDF34056 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf35967'	' no hits & (original description: pep supercontig:ASM35022v2:HG001754:83418:83993:1 gene:CHC_T00004337001 transcript:CDF35967 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf35972'	' no hits & (original description: pep supercontig:ASM35022v2:HG001754:127712:128533:1 gene:CHC_T00008824001 transcript:CDF35972 gene_biotype:protein_coding transcript_biotype:protein_coding description:exosome component 4-like Rrp41-like)'	T
'35.2'	'not assigned.not annotated'	'cdf32913'	' no hits & (original description: pep supercontig:ASM35022v2:HG001606:9839:11583:1 gene:CHC_T00001736001 transcript:CDF32913 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32914'	' no hits & (original description: pep supercontig:ASM35022v2:HG001606:12137:12802:-1 gene:CHC_T00001737001 transcript:CDF32914 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32915'	' no hits & (original description: pep supercontig:ASM35022v2:HG001606:120195:120863:1 gene:CHC_T00001738001 transcript:CDF32915 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32916'	' no hits & (original description: pep supercontig:ASM35022v2:HG001606:121058:122221:-1 gene:CHC_T00001739001 transcript:CDF32916 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32917'	' no hits & (original description: pep supercontig:ASM35022v2:HG001606:146535:146679:1 gene:CHC_T00001740001 transcript:CDF32917 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32918'	' no hits & (original description: pep supercontig:ASM35022v2:HG001606:235088:236778:-1 gene:CHC_T00001741001 transcript:CDF32918 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32941'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:6885:8885:1 gene:CHC_T00001775001 transcript:CDF32941 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32942'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:65355:67385:-1 gene:CHC_T00001776001 transcript:CDF32942 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32943'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:73151:73273:1 gene:CHC_T00001777001 transcript:CDF32943 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32945'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:82426:82593:-1 gene:CHC_T00001779001 transcript:CDF32945 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32946'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:82615:82842:1 gene:CHC_T00001780001 transcript:CDF32946 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32947'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:82921:83058:-1 gene:CHC_T00001781001 transcript:CDF32947 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32948'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:83091:83222:-1 gene:CHC_T00001782001 transcript:CDF32948 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32949'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:83223:84497:-1 gene:CHC_T00001783001 transcript:CDF32949 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32950'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:85108:87208:-1 gene:CHC_T00001784001 transcript:CDF32950 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32953'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:156789:157094:1 gene:CHC_T00001785001 transcript:CDF32953 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32954'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:190482:191039:1 gene:CHC_T00001786001 transcript:CDF32954 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32955'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:191505:191618:-1 gene:CHC_T00001787001 transcript:CDF32955 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32956'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:191671:192640:-1 gene:CHC_T00001788001 transcript:CDF32956 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32957'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:192895:193638:1 gene:CHC_T00001789001 transcript:CDF32957 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32961'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:221522:222796:-1 gene:CHC_T00001792001 transcript:CDF32961 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32962'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:229664:230608:-1 gene:CHC_T00001793001 transcript:CDF32962 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32963'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:232208:232483:1 gene:CHC_T00001794001 transcript:CDF32963 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32964'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:232685:233026:-1 gene:CHC_T00001795001 transcript:CDF32964 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32965'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:233078:233527:-1 gene:CHC_T00001796001 transcript:CDF32965 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32967'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:240657:242794:1 gene:CHC_T00001798001 transcript:CDF32967 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32969'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:245736:247061:-1 gene:CHC_T00001799001 transcript:CDF32969 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32970'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:249500:249658:-1 gene:CHC_T00001800001 transcript:CDF32970 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32971'	' no hits & (original description: pep supercontig:ASM35022v2:HG001623:249662:250441:-1 gene:CHC_T00001801001 transcript:CDF32971 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39438'	' no hits & (original description: pep supercontig:ASM35022v2:HG002032:19001:19342:-1 gene:CHC_T00000263001 transcript:CDF39438 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39439'	' no hits & (original description: pep supercontig:ASM35022v2:HG002032:20228:20743:-1 gene:CHC_T00000264001 transcript:CDF39439 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39440'	' no hits & (original description: pep supercontig:ASM35022v2:HG002032:27961:29654:1 gene:CHC_T00000265001 transcript:CDF39440 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39441'	' no hits & (original description: pep supercontig:ASM35022v2:HG002032:29768:31462:1 gene:CHC_T00000266001 transcript:CDF39441 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39443'	' no hits & (original description: pep supercontig:ASM35022v2:HG002032:34216:36370:1 gene:CHC_T00010133001 transcript:CDF39443 gene_biotype:protein_coding transcript_biotype:protein_coding description:Animal heme peroxidase homologue)'	T
'35.2'	'not assigned.not annotated'	'cdf39444'	' no hits & (original description: pep supercontig:ASM35022v2:HG002032:37179:37400:-1 gene:CHC_T00000269001 transcript:CDF39444 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39445'	' no hits & (original description: pep supercontig:ASM35022v2:HG002032:38439:39374:1 gene:CHC_T00000270001 transcript:CDF39445 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40507'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:4407:4772:-1 gene:CHC_T00007224001 transcript:CDF40507 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40508'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:6762:10079:-1 gene:CHC_T00007225001 transcript:CDF40508 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40509'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:11834:12139:-1 gene:CHC_T00007226001 transcript:CDF40509 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40510'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:12142:12219:1 gene:CHC_T00007227001 transcript:CDF40510 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40511'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:13483:17745:1 gene:CHC_T00007228001 transcript:CDF40511 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40512'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:22459:24257:1 gene:CHC_T00007229001 transcript:CDF40512 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40513'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:26114:26545:1 gene:CHC_T00007230001 transcript:CDF40513 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40514'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:26595:28800:-1 gene:CHC_T00007231001 transcript:CDF40514 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40515'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:29461:32097:-1 gene:CHC_T00007232001 transcript:CDF40515 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40517'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:37811:38230:-1 gene:CHC_T00007233001 transcript:CDF40517 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40519'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:42316:44265:-1 gene:CHC_T00007235001 transcript:CDF40519 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40520'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:47343:51864:-1 gene:CHC_T00008690001 transcript:CDF40520 gene_biotype:protein_coding transcript_biotype:protein_coding description:ATP dependant DNA helicase)'	T
'35.2'	'not assigned.not annotated'	'cdf40521'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:72895:73107:1 gene:CHC_T00007236001 transcript:CDF40521 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40523'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:75740:76009:-1 gene:CHC_T00007238001 transcript:CDF40523 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40526'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:81038:81823:-1 gene:CHC_T00007240001 transcript:CDF40526 gene_biotype:protein_coding transcript_biotype:protein_coding description:Ribonuclease [Source:UniProtKB/TrEMBL;Acc:R7QSQ0])'	T
'35.2'	'not assigned.not annotated'	'cdf40527'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:82538:84671:1 gene:CHC_T00007241001 transcript:CDF40527 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40529'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:88144:89085:-1 gene:CHC_T00007243001 transcript:CDF40529 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40530'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:90836:92506:-1 gene:CHC_T00007244001 transcript:CDF40530 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40531'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:96813:96983:1 gene:CHC_T00007245001 transcript:CDF40531 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40534'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:106421:115488:-1 gene:CHC_T00007247001 transcript:CDF40534 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40535'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:115575:118655:-1 gene:CHC_T00007248001 transcript:CDF40535 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40538'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:125095:125448:-1 gene:CHC_T00007250001 transcript:CDF40538 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40539'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:128676:130276:1 gene:CHC_T00007251001 transcript:CDF40539 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40540'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:130759:131518:1 gene:CHC_T00007252001 transcript:CDF40540 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40544'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:186107:186361:-1 gene:CHC_T00007255001 transcript:CDF40544 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40545'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:308652:310490:-1 gene:CHC_T00007256001 transcript:CDF40545 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf40547'	' no hits & (original description: pep supercontig:ASM35022v2:HG002195:356621:357778:-1 gene:CHC_T00007257001 transcript:CDF40547 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf32365'	' no hits & (original description: pep supercontig:ASM35022v2:HG001480:4149:4301:-1 gene:CHC_T00001003001 transcript:CDF32365 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39523'	' no hits & (original description: pep supercontig:ASM35022v2:HG002050:5840:7672:1 gene:CHC_T00000329001 transcript:CDF39523 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39524'	' no hits & (original description: pep supercontig:ASM35022v2:HG002050:7837:9063:-1 gene:CHC_T00000330001 transcript:CDF39524 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39525'	' no hits & (original description: pep supercontig:ASM35022v2:HG002050:9146:10773:1 gene:CHC_T00000331001 transcript:CDF39525 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39526'	' no hits & (original description: pep supercontig:ASM35022v2:HG002050:10790:11506:-1 gene:CHC_T00000332001 transcript:CDF39526 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39529'	' no hits & (original description: pep supercontig:ASM35022v2:HG002050:20646:21122:-1 gene:CHC_T00000335001 transcript:CDF39529 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39532'	' no hits & (original description: pep supercontig:ASM35022v2:HG002050:25823:26614:-1 gene:CHC_T00000336001 transcript:CDF39532 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39533'	' no hits & (original description: pep supercontig:ASM35022v2:HG002050:26625:26741:-1 gene:CHC_T00000337001 transcript:CDF39533 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39536'	' no hits & (original description: pep supercontig:ASM35022v2:HG002050:39331:40119:1 gene:CHC_T00000340001 transcript:CDF39536 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf39538'	' no hits & (original description: pep supercontig:ASM35022v2:HG002050:43588:45422:-1 gene:CHC_T00000341001 transcript:CDF39538 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38385'	' no hits & (original description: pep supercontig:ASM35022v2:HG001930:77022:77204:-1 gene:CHC_T00001022001 transcript:CDF38385 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38386'	' no hits & (original description: pep supercontig:ASM35022v2:HG001930:77208:77552:1 gene:CHC_T00001023001 transcript:CDF38386 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
'35.2'	'not assigned.not annotated'	'cdf38387'	' no hits & (original description: pep supercontig:ASM35022v2:HG001930:77597:79303:-1 gene:CHC_T00001024001 transcript:CDF38387 gene_biotype:protein_coding transcript_biotype:protein_coding)'	T
