BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'35.2'	'not assigned.not annotated'	'abo94536'	' no hits & (original description: pep chromosome:ASM9206v1:2:776334:777512:1 gene:OSTLU_36053 transcript:ABO94536 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94624'	' no hits & (original description: pep chromosome:ASM9206v1:2:185805:186226:-1 gene:OSTLU_29915 transcript:ABO94624 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94812'	' no hits & (original description: pep chromosome:ASM9206v1:2:868721:871157:-1 gene:OSTLU_24147 transcript:ABO94812 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94412'	' no hits & (original description: pep chromosome:ASM9206v1:2:291512:292723:1 gene:OSTLU_92289 transcript:ABO94412 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94364'	' no hits & (original description: pep chromosome:ASM9206v1:2:103988:105245:1 gene:OSTLU_29872 transcript:ABO94364 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94427'	' no hits & (original description: pep chromosome:ASM9206v1:2:339054:341447:1 gene:OSTLU_119465 transcript:ABO94427 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:TraS1 description:DodoPi transposase-like protein)'	T
'35.2'	'not assigned.not annotated'	'abo94576'	' no hits & (original description: pep chromosome:ASM9206v1:2:883654:884484:1 gene:OSTLU_14394 transcript:ABO94576 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94806'	' no hits & (original description: pep chromosome:ASM9206v1:2:846144:848308:-1 gene:OSTLU_24143 transcript:ABO94806 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94783'	' no hits & (original description: pep chromosome:ASM9206v1:2:779774:781792:-1 gene:OSTLU_30250 transcript:ABO94783 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94445'	' no hits & (original description: pep chromosome:ASM9206v1:2:459314:459475:1 gene:OSTLU_119507 transcript:ABO94445 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:smo1 description:Conserved small cysteine-containing protein of unknown function)'	T
'35.2'	'not assigned.not annotated'	'abo94418'	' no hits & (original description: pep chromosome:ASM9206v1:2:309243:310379:1 gene:OSTLU_29976 transcript:ABO94418 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94387'	' no hits & (original description: pep chromosome:ASM9206v1:2:185134:185667:1 gene:OSTLU_7883 transcript:ABO94387 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94678'	' no hits & (original description: pep chromosome:ASM9206v1:2:426181:429767:-1 gene:OSTLU_119488 transcript:ABO94678 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:LacZ description:Beta-galactosidase, putative)'	T
'35.2'	'not assigned.not annotated'	'abo94797'	' no hits & (original description: pep chromosome:ASM9206v1:2:820605:821591:-1 gene:OSTLU_14362 transcript:ABO94797 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94596'	' no hits & (original description: pep chromosome:ASM9206v1:2:75463:75964:-1 gene:OSTLU_29854 transcript:ABO94596 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94362'	' no hits & (original description: pep chromosome:ASM9206v1:2:93228:94292:1 gene:OSTLU_29867 transcript:ABO94362 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94479'	' no hits & (original description: pep chromosome:ASM9206v1:2:594714:596360:1 gene:OSTLU_119575 transcript:ABO94479 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:AsnB description:Asparagine synthase (glutamine-hydrolyzing) related protein)'	T
'35.2'	'not assigned.not annotated'	'abo94734'	' no hits & (original description: pep chromosome:ASM9206v1:2:620498:621138:-1 gene:OSTLU_119595 transcript:ABO94734 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Unk3 description:Hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'abo94512'	' no hits & (original description: pep chromosome:ASM9206v1:2:699890:700048:1 gene:OSTLU_30199 transcript:ABO94512 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94472'	' no hits & (original description: pep chromosome:ASM9206v1:2:569979:577493:1 gene:OSTLU_119563 transcript:ABO94472 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Utp20 description:snoRNA-binding nucleolar protein, putative)'	T
'35.2'	'not assigned.not annotated'	'abo94356'	' no hits & (original description: pep chromosome:ASM9206v1:2:82587:83732:1 gene:OSTLU_29858 transcript:ABO94356 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94691'	' no hits & (original description: pep chromosome:ASM9206v1:2:462865:463958:-1 gene:OSTLU_119510 transcript:ABO94691 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Fip1 description:Fip1 motif containing protein)'	T
'35.2'	'not assigned.not annotated'	'abo94589'	' no hits & (original description: pep chromosome:ASM9206v1:2:47498:51892:-1 gene:OSTLU_14074 transcript:ABO94589 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94532'	' no hits & (original description: pep chromosome:ASM9206v1:2:762641:763207:1 gene:OSTLU_30241 transcript:ABO94532 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94792'	' no hits & (original description: pep chromosome:ASM9206v1:2:802779:803918:-1 gene:OSTLU_4221 transcript:ABO94792 gene_biotype:protein_coding transcript_biotype:protein_coding description:NhaA family transporter: sodium ion/proton)'	T
'35.2'	'not assigned.not annotated'	'abo94722'	' no hits & (original description: pep chromosome:ASM9206v1:2:584613:585944:-1 gene:OSTLU_119569 transcript:ABO94722 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Cup201 description:Conserved protein of unknown function)'	T
'35.2'	'not assigned.not annotated'	'abo94658'	' no hits & (original description: pep chromosome:ASM9206v1:2:313594:314529:-1 gene:OSTLU_92293 transcript:ABO94658 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94456'	' no hits & (original description: pep chromosome:ASM9206v1:2:494194:494439:1 gene:OSTLU_119529 transcript:ABO94456 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Osp2 description:Orfan protein)'	T
'35.2'	'not assigned.not annotated'	'abo94384'	' no hits & (original description: pep chromosome:ASM9206v1:2:173088:175838:1 gene:OSTLU_24021 transcript:ABO94384 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94516'	' no hits & (original description: pep chromosome:ASM9206v1:2:719241:720194:1 gene:OSTLU_14317 transcript:ABO94516 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94421'	' no hits & (original description: pep chromosome:ASM9206v1:2:318159:318605:1 gene:OSTLU_14193 transcript:ABO94421 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94785'	' no hits & (original description: pep chromosome:ASM9206v1:2:790702:791310:-1 gene:OSTLU_14346 transcript:ABO94785 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94630'	' no hits & (original description: pep chromosome:ASM9206v1:2:202788:203843:-1 gene:OSTLU_29926 transcript:ABO94630 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94555'	' no hits & (original description: pep chromosome:ASM9206v1:2:820180:820497:1 gene:OSTLU_9084 transcript:ABO94555 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94796'	' no hits & (original description: pep chromosome:ASM9206v1:2:819333:820025:-1 gene:OSTLU_92336 transcript:ABO94796 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94669'	' no hits & (original description: pep chromosome:ASM9206v1:2:344207:344779:-1 gene:OSTLU_29997 transcript:ABO94669 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94469'	' no hits & (original description: pep chromosome:ASM9206v1:2:548446:550239:1 gene:OSTLU_119558 transcript:ABO94469 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Cup67 description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'abo94470'	' no hits & (original description: pep chromosome:ASM9206v1:2:555043:568623:1 gene:OSTLU_119561 transcript:ABO94470 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Pks1 description:polyketide synthase)'	T
'35.2'	'not assigned.not annotated'	'abo94563'	' no hits & (original description: pep chromosome:ASM9206v1:2:849449:852673:1 gene:OSTLU_14376 transcript:ABO94563 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94625'	' no hits & (original description: pep chromosome:ASM9206v1:2:189335:190045:-1 gene:OSTLU_119388 transcript:ABO94625 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Maf description:septum formation protein MAF-like protein)'	T
'35.2'	'not assigned.not annotated'	'abo94790'	' no hits & (original description: pep chromosome:ASM9206v1:2:797556:798446:-1 gene:OSTLU_14350 transcript:ABO94790 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94719'	' no hits & (original description: pep chromosome:ASM9206v1:2:550231:552336:-1 gene:OSTLU_119559 transcript:ABO94719 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Exo1c description:Exodeoxyribonuclease I)'	T
'35.2'	'not assigned.not annotated'	'abo94535'	' no hits & (original description: pep chromosome:ASM9206v1:2:775317:776210:1 gene:OSTLU_35942 transcript:ABO94535 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94710'	' no hits & (original description: pep chromosome:ASM9206v1:2:520566:520942:-1 gene:OSTLU_95454 transcript:ABO94710 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:SUFE description:conserved protein probably involved in Fe-S center assembly)'	T
'35.2'	'not assigned.not annotated'	'abo94543'	' no hits & (original description: pep chromosome:ASM9206v1:2:788017:788407:1 gene:OSTLU_30254 transcript:ABO94543 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94779'	' no hits & (original description: pep chromosome:ASM9206v1:2:761663:762301:-1 gene:OSTLU_36315 transcript:ABO94779 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94346'	' no hits & (original description: pep chromosome:ASM9206v1:2:56597:58381:1 gene:OSTLU_14077 transcript:ABO94346 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94545'	' no hits & (original description: pep chromosome:ASM9206v1:2:793987:794694:1 gene:OSTLU_30260 transcript:ABO94545 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94613'	' no hits & (original description: pep chromosome:ASM9206v1:2:142289:142588:-1 gene:OSTLU_8451 transcript:ABO94613 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94598'	' no hits & (original description: pep chromosome:ASM9206v1:2:85472:85932:-1 gene:OSTLU_29861 transcript:ABO94598 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94417'	' no hits & (original description: pep chromosome:ASM9206v1:2:308075:309166:1 gene:OSTLU_29975 transcript:ABO94417 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94493'	' no hits & (original description: pep chromosome:ASM9206v1:2:633843:634670:1 gene:OSTLU_119604 transcript:ABO94493 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Pap2 description:Phosphatidic acid Phosphatase-related protein)'	T
'35.2'	'not assigned.not annotated'	'abo94667'	' no hits & (original description: pep chromosome:ASM9206v1:2:341640:342500:-1 gene:OSTLU_29995 transcript:ABO94667 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94776'	' no hits & (original description: pep chromosome:ASM9206v1:2:755505:756005:-1 gene:OSTLU_8401 transcript:ABO94776 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94419'	' no hits & (original description: pep chromosome:ASM9206v1:2:310489:313607:1 gene:OSTLU_29977 transcript:ABO94419 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94369'	' no hits & (original description: pep chromosome:ASM9206v1:2:119295:120365:1 gene:OSTLU_92270 transcript:ABO94369 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94559'	' no hits & (original description: pep chromosome:ASM9206v1:2:834495:835277:1 gene:OSTLU_30290 transcript:ABO94559 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94550'	' no hits & (original description: pep chromosome:ASM9206v1:2:808810:810345:1 gene:OSTLU_14358 transcript:ABO94550 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94349'	' no hits & (original description: pep chromosome:ASM9206v1:2:60808:62162:1 gene:OSTLU_29844 transcript:ABO94349 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94342'	' no hits & (original description: pep chromosome:ASM9206v1:2:39969:41063:1 gene:OSTLU_14070 transcript:ABO94342 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94685'	' no hits & (original description: pep chromosome:ASM9206v1:2:450717:450887:-1 gene:OSTLU_30036 transcript:ABO94685 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94526'	' no hits & (original description: pep chromosome:ASM9206v1:2:743781:744119:1 gene:OSTLU_30227 transcript:ABO94526 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94484'	' no hits & (original description: pep chromosome:ASM9206v1:2:608094:609206:1 gene:OSTLU_119584 transcript:ABO94484 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Soj description:Sojo-related cytoskeleton protein, putative)'	T
'35.2'	'not assigned.not annotated'	'abo94564'	' no hits & (original description: pep chromosome:ASM9206v1:2:854974:857004:1 gene:OSTLU_36158 transcript:ABO94564 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94638'	' no hits & (original description: pep chromosome:ASM9206v1:2:234279:236126:-1 gene:OSTLU_14156 transcript:ABO94638 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:TPR5 description:TPR-repeat containing protein)'	T
'35.2'	'not assigned.not annotated'	'abo94520'	' no hits & (original description: pep chromosome:ASM9206v1:2:728737:730854:1 gene:OSTLU_119675 transcript:ABO94520 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:TrxG description:TrxG-related PHD-finger protein)'	T
'35.2'	'not assigned.not annotated'	'abo94626'	' no hits & (original description: pep chromosome:ASM9206v1:2:190090:190572:-1 gene:OSTLU_119389 transcript:ABO94626 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:CysR description:Cys-containing conserved protein)'	T
'35.2'	'not assigned.not annotated'	'abo94460'	' no hits & (original description: pep chromosome:ASM9206v1:2:508815:509222:1 gene:OSTLU_119537 transcript:ABO94460 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Cup200 description:Conserved protein of Unknown function)'	T
'35.2'	'not assigned.not annotated'	'abo94804'	' no hits & (original description: pep chromosome:ASM9206v1:2:843598:844566:-1 gene:OSTLU_30296 transcript:ABO94804 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94531'	' no hits & (original description: pep chromosome:ASM9206v1:2:760791:760949:1 gene:OSTLU_30239 transcript:ABO94531 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94768'	' no hits & (original description: pep chromosome:ASM9206v1:2:720309:720971:-1 gene:OSTLU_92319 transcript:ABO94768 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94586'	' no hits & (original description: pep chromosome:ASM9206v1:2:36846:37456:-1 gene:OSTLU_14068 transcript:ABO94586 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94579'	' no hits & (original description: pep chromosome:ASM9206v1:2:4092:4484:-1 gene:OSTLU_14059 transcript:ABO94579 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94348'	' no hits & (original description: pep chromosome:ASM9206v1:2:60138:60653:1 gene:OSTLU_29843 transcript:ABO94348 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94738'	' no hits & (original description: pep chromosome:ASM9206v1:2:632734:633279:-1 gene:OSTLU_14281 transcript:ABO94738 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94703'	' no hits & (original description: pep chromosome:ASM9206v1:2:501031:503549:-1 gene:OSTLU_119533 transcript:ABO94703 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Osp3 description:orphan protein)'	T
'35.2'	'not assigned.not annotated'	'abo94807'	' no hits & (original description: pep chromosome:ASM9206v1:2:852708:854087:-1 gene:OSTLU_30300 transcript:ABO94807 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94623'	' no hits & (original description: pep chromosome:ASM9206v1:2:182017:184017:-1 gene:OSTLU_14132 transcript:ABO94623 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94587'	' no hits & (original description: pep chromosome:ASM9206v1:2:38749:38925:-1 gene:OSTLU_29831 transcript:ABO94587 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94615'	' no hits & (original description: pep chromosome:ASM9206v1:2:146750:147334:-1 gene:OSTLU_29895 transcript:ABO94615 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94767'	' no hits & (original description: pep chromosome:ASM9206v1:2:716105:717082:-1 gene:OSTLU_30207 transcript:ABO94767 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94772'	' no hits & (original description: pep chromosome:ASM9206v1:2:741525:741935:-1 gene:OSTLU_119682 transcript:ABO94772 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Ufd2 description:Conserved protein of unknown function)'	T
'35.2'	'not assigned.not annotated'	'abo94365'	' no hits & (original description: pep chromosome:ASM9206v1:2:107940:111653:1 gene:OSTLU_29874 transcript:ABO94365 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94721'	' no hits & (original description: pep chromosome:ASM9206v1:2:579147:579701:-1 gene:OSTLU_119565 transcript:ABO94721 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Cug1 description:Conserved Green lineage protein of Unknown function)'	T
'35.2'	'not assigned.not annotated'	'abo94375'	' no hits & (original description: pep chromosome:ASM9206v1:2:145623:146720:1 gene:OSTLU_29894 transcript:ABO94375 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94660'	' no hits & (original description: pep chromosome:ASM9206v1:2:316438:317373:-1 gene:OSTLU_29981 transcript:ABO94660 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94437'	' no hits & (original description: pep chromosome:ASM9206v1:2:432990:434794:1 gene:OSTLU_119490 transcript:ABO94437 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Unk1 description:conserved protein)'	T
'35.2'	'not assigned.not annotated'	'abo94692'	' no hits & (original description: pep chromosome:ASM9206v1:2:464871:465670:-1 gene:OSTLU_119512 transcript:ABO94692 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Cup62 description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'abo94547'	' no hits & (original description: pep chromosome:ASM9206v1:2:798999:799370:1 gene:OSTLU_30265 transcript:ABO94547 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94529'	' no hits & (original description: pep chromosome:ASM9206v1:2:750392:751186:1 gene:OSTLU_119689 transcript:ABO94529 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Oxr1 description:oxidoreductase of unknown specificity)'	T
'35.2'	'not assigned.not annotated'	'abo94759'	' no hits & (original description: pep chromosome:ASM9206v1:2:697053:697307:-1 gene:OSTLU_30196 transcript:ABO94759 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94338'	' no hits & (original description: pep chromosome:ASM9206v1:2:14456:15532:1 gene:OSTLU_29824 transcript:ABO94338 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94640'	' no hits & (original description: pep chromosome:ASM9206v1:2:242149:243033:-1 gene:OSTLU_10242 transcript:ABO94640 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94777'	' no hits & (original description: pep chromosome:ASM9206v1:2:760100:760306:-1 gene:OSTLU_30238 transcript:ABO94777 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94775'	' no hits & (original description: pep chromosome:ASM9206v1:2:751210:754407:-1 gene:OSTLU_30233 transcript:ABO94775 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94393'	' no hits & (original description: pep chromosome:ASM9206v1:2:200959:202743:1 gene:OSTLU_119396 transcript:ABO94393 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Unk4 description:hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'abo94583'	' no hits & (original description: pep chromosome:ASM9206v1:2:11326:12533:-1 gene:OSTLU_23992 transcript:ABO94583 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94805'	' no hits & (original description: pep chromosome:ASM9206v1:2:844945:846081:-1 gene:OSTLU_92340 transcript:ABO94805 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94800'	' no hits & (original description: pep chromosome:ASM9206v1:2:829922:831491:-1 gene:OSTLU_30287 transcript:ABO94800 gene_biotype:protein_coding transcript_biotype:protein_coding description:MFS family transporter: multidrug efflux)'	T
'35.2'	'not assigned.not annotated'	'abo94565'	' no hits & (original description: pep chromosome:ASM9206v1:2:857142:857849:1 gene:OSTLU_92343 transcript:ABO94565 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94614'	' no hits & (original description: pep chromosome:ASM9206v1:2:143130:144390:-1 gene:OSTLU_6323 transcript:ABO94614 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94793'	' no hits & (original description: pep chromosome:ASM9206v1:2:805841:806434:-1 gene:OSTLU_14356 transcript:ABO94793 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94391'	' no hits & (original description: pep chromosome:ASM9206v1:2:195980:196561:1 gene:OSTLU_7332 transcript:ABO94391 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94677'	' no hits & (original description: pep chromosome:ASM9206v1:2:423777:425633:-1 gene:OSTLU_119486 transcript:ABO94677 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:SmkH description:Protein Lysyl hydroxylase fusion protein, putative)'	T
'35.2'	'not assigned.not annotated'	'abo94335'	' no hits & (original description: pep chromosome:ASM9206v1:2:6286:6702:1 gene:OSTLU_92250 transcript:ABO94335 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94471'	' no hits & (original description: pep chromosome:ASM9206v1:2:568799:569677:1 gene:OSTLU_119562 transcript:ABO94471 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:Olp1 description:Hypothetical protein)'	T
'35.2'	'not assigned.not annotated'	'abo94746'	' no hits & (original description: pep chromosome:ASM9206v1:2:661695:662929:-1 gene:OSTLU_14296 transcript:ABO94746 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94662'	' no hits & (original description: pep chromosome:ASM9206v1:2:322721:323857:-1 gene:OSTLU_29985 transcript:ABO94662 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94425'	' no hits & (original description: pep chromosome:ASM9206v1:2:332097:333824:1 gene:OSTLU_14201 transcript:ABO94425 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94573'	' no hits & (original description: pep chromosome:ASM9206v1:2:876677:879127:1 gene:OSTLU_30316 transcript:ABO94573 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94786'	' no hits & (original description: pep chromosome:ASM9206v1:2:791386:792378:-1 gene:OSTLU_92330 transcript:ABO94786 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
'35.2'	'not assigned.not annotated'	'abo94718'	' no hits & (original description: pep chromosome:ASM9206v1:2:547520:548086:-1 gene:OSTLU_92311 transcript:ABO94718 gene_biotype:protein_coding transcript_biotype:protein_coding description:predicted protein)'	T
