gene	XP1_nitrate	XP2_fruits	XP3_geno
at4g29810.2	0.069242725	-0.98056013	-0.023745282
at4g29820.1	0	-0.439222089	-0.683524816
at4g29830.1	0.500963137	-0.196545818	0.254252496
at4g29840.1	0	-0.707791076	-0.289575856
at4g29850.1	-0.705512211	-0.274272825	0.277997177
at4g29860.1	-0.771249312	-0.297648931	0.584051737
at4g29870.1	-0.564882661	0.490553055	0.717049525
at4g29880.1	0	0.303930887	-0.872089681
at4g29890.1	-0.068285814	0.786926055	0.70591919
at4g29900.1	0	0.214585417	0.600289508
at4g29905.1	0	-0.665666522	-0.47083854
at4g29910.1	-0.053607325	-0.746837875	-0.421266254
at4g29920.1	0.272131584	-0.609425254	0.390105956
at4g29930.3	-0.602610018	-0.227826275	0.040569155
at4g29940.1	-0.251841161	-0.593166553	0.144605153
at4g29950.1	0.433770551	-0.872515437	0.369944221
at4g29960.1	0.88142156	0.219485634	0.780258934
at4g29970.1	0.139510051	0.58054253	-0.987086398
at4g29980.1	-0.315322752	0.437260093	-0.793209572
at4g29990.1	0.05011325	-0.560042336	0.036012953
at4g30000.2	-0.164285177	-0.582869209	-0.032406701
at4g30010.1	0.711884245	0.45578786	-0.189322167
at4g30020.1	0	0.385548316	-0.96222091
at4g30030.1	0.833088617	0.231507952	-0.111650717
at4g30040.1	-0.115574479	-0.527260499	0.19914576
at4g30050.1	0.518588784	0.703957003	-0.067109796
at4g30060.1	0.707273318	-0.801239797	-0.442818654
at4g30064.1	0.047005035	-0.26703881	0.70711026
at4g30067.1	0.373294941	-0.511080966	0.727508955
at4g30070.1	0	0.200914523	0.518197404
at4g30074.1	0.069772987	-0.736150066	0.178498769
at4g30080.1	0	-0.307690401	0.168165283
at4g30090.1	0.721636037	-0.519574055	-0.266196346
at4g30097.1	0.535486905	-0.773173087	-0.728157389
at4g30100.1	0.517915993	-0.050122099	-0.397361865
at4g30110.1	-0.526163162	-0.669250274	-0.642266764
at4g30120.1	0	0.238008594	-0.63266449
at4g30130.1	0.756254207	0.775499987	0.907609255
at4g30140.1	-0.431388691	0.934833707	-0.997964131
at4g30150.1	0.307526865	-0.544913533	-0.36670466
at4g30160.2	0.994812706	0.006909735	0.765548998
at4g30170.1	0	0.642065793	0.313394648
at4g30180.1	-0.476240368	-0.109203307	-0.312812485
at4g30190.2	0	-0.410173172	-0.115571536
at4g30200.2	-0.791773104	0.152079804	-0.092312481
at4g30210.1	-0.15631431	0.449299549	-0.840759661
at4g30220.2	-0.537488675	0.552989823	0.173865347
at4g30230.1	0.973279369	0.453813856	-0.368840546
at4g30240.1	-0.080006086	-0.893008729	0.658619202
at4g30250.1	0	-0.156581377	0.538412236
at4g30260.1	0.506201545	-0.013108689	0.210417366
at4g30270.1	-0.695375088	-0.642412583	-0.795736915
at4g30280.1	0	0.168208591	-0.490138276
at4g30290.1	0	0.149659052	0.272386507
at4g30300.1	-0.272360406	-0.446786904	0.511783145
at4g30310.2	0.719226767	0.024329478	-0.939331365
at4g30320.1	0	-0.804958286	0.568436605
at4g30330.1	-0.725312019	-0.66152345	0.660430669
at4g30340.1	0	0.99975887	-0.464048146
at4g30350.1	0.365024927	0.85206054	0.520202074
at4g30360.1	0.332730223	0.085032044	0.277876822
at4g30370.1	0.797826791	0.083110287	-0.169295541
at4g30380.1	-0.278478615	0.833357992	-0.916179727
at4g30390.1	-0.631827642	-0.820577429	-0.601871465
at4g30400.1	-0.81542125	-0.95509789	-0.430792122
at4g30410.2	0	0.077376707	0.783803108
at4g30420.1	0	-0.046041902	-0.205264026
at4g30430.1	0	-0.982791756	0.282778927
at4g30440.1	0.455110558	0.136347602	0.205294924
at4g30450.1	0.958721734	0.928291149	0.376741843
at4g30460.1	0	0.001750474	0.123677004
at4g30470.1	-0.842256101	0.998180666	-0.539933631
at4g30480.2	-0.55828539	-0.470961077	0.282640365
at4g30490.1	0.888373489	-0.968950097	0.051711247
at4g30500.1	0.17955256	-0.779392137	-0.525903495
at4g30510.1	0.18508301	-0.918012299	0.156996103
at4g30520.1	-0.883876367	-0.469645551	-0.320410175
at4g30530.1	0.7398465	0.053811179	0.782773852
at4g30540.1	0.762820324	0.28737342	0.957829588
at4g30550.1	0.803494374	0.969062325	-0.700647949
at4g30560.1	0	0.141494491	-0.954464257
at4g30570.1	0	-0.966529731	-0.715544545
at4g30580.1	0	0.474029415	0.621047796
at4g30590.1	-0.149124682	0.294710247	0.353108771
at4g30600.1	0	-0.611744894	0.241336003
at4g30610.1	-0.322497974	-0.32566575	-0.338472011
at4g30620.1	-0.197186817	0.215296635	-0.889935404
at4g30630.1	0	-0.918165396	-0.638225019
at4g30640.1	0.477213777	0.786647321	-0.536922007
at4g30650.1	0	-0.364326949	-0.161968291
at4g30660.1	0.814355395	-0.132033282	0.650200648
at4g30662.1	-0.757163827	0.725356986	0.932730638
at4g30670.1	-0.771655345	0.51540121	0.411549031
at4g30680.1	0.157812421	-0.539713189	0.970401245
at4g30690.1	-0.789970304	0.964990388	0.005601892
at4g30700.1	-0.047110481	0.857467695	0.987568345
at4g30710.1	0.784859424	0.722805227	-0.884367799
at4g30720.1	-0.891439893	0.091822281	0.919632978
at4g30730.1	0.384334692	-0.660434441	0.697544183
at4g30740.1	-0.070097823	-0.149127544	0.643598069
at4g30750.1	-0.005818833	-0.792855798	-0.835580318
at4g30760.1	0.855086772	0.710226054	-0.367991138
at4g30770.1	0.485527948	0.907779197	0.404018602
at4g30780.1	0.460449954	-0.601352058	-0.544787735
at4g30790.1	0	0.978804306	-0.01898231
at4g30800.1	0.97206174	0.169227251	-0.340206821
at4g30810.1	0.776104999	-0.648506619	0.240642739
at4g30820.1	0.423424539	-0.779646479	0.545090219
at4g30825.1	0	0.444668463	-0.512188908
at4g30830.1	0.164819792	0.169361494	0.180167359
at4g30840.1	0.441026569	0.239637104	0.646228915
at4g30845.1	0	0.351738928	0.372060885
at4g30850.1	0	0.013657847	0.982583766
at4g30860.1	-0.731782065	0.975478564	0.423203205
at4g30870.1	-0.822639431	0.746287703	-0.048561062
at4g30880.1	0	-0.329061065	0.194869939
at4g30890.1	-0.482185645	-0.655793828	0.241886643
at4g30900.1	-0.884180028	-0.498571648	-0.614498296
at4g30910.1	0.249495694	-0.595180059	-0.713687475
at4g30920.1	0.883962501	-0.877373221	-0.630337798
at4g30930.1	0	0.445928266	-0.428326446
at4g30935.1	-0.100177151	-0.812139463	0.859854834
at4g30940.1	0	0.306340086	-0.239164628
at4g30950.1	0.281235019	0.277037467	0.43851562
at4g30960.1	0	0.810459597	-0.459269922
at4g30970.1	-0.823036874	-0.713114374	0.631752183
at4g30980.1	-0.44336752	0.058066556	0.211624158
at4g30990.2	-0.428839762	0.488562925	-0.018526225
at4g30993.2	-0.420452923	0.077198155	-0.498310543
at4g30996.1	0	-0.433475591	0.709895397
at4g31000.1	0	-0.686293129	-0.879428013
at4g31010.1	0	0.825878024	-0.930692505
at4g31020.2	0	-0.046604983	0.727326923
at4g31030.1	0	0.18697096	-0.969081097
at4g31040.1	0	0.090841814	-0.380619674
at4g31050.1	-0.579046959	0.862497072	-0.267565579
at4g31060.1	0.897173648	-0.711255739	0.693403762
at4g31070.1	0.166252394	-0.652404924	-0.095927871
at4g31080.2	-0.869443596	-0.660401008	0.240075689
at4g31100.1	-0.542467423	-0.18670627	0.062733209
at4g31110.1	0.197198899	-0.28970322	0.894489632
at4g31115.2	0.033867468	0.281658267	-0.090898654
at4g31120.1	0.413306195	0.785811101	0.707017453
at4g31130.1	-0.359863739	0.605867753	0.652831056
at4g31136.1	0.255967637	0.412959843	-0.380217477
at4g31140.1	-0.892630705	-0.486874305	-0.831181565
at4g31150.1	0.8657833	0.949973382	-0.931564114
at4g31160.1	-0.713321293	0.920314653	-0.791103615
at4g31170.1	0	0.070516111	0.35509346
at4g31180.1	0.69348884	0.029175075	0.93962312
at4g31196.1	-0.854276433	-0.926432485	0.255936149
at4g31200.2	0.701044331	-0.453618643	0.274143385
at4g31210.1	0	0.944904112	0.821415247
at4g31230.1	0	0.941024271	0.536385287
at4g31240.1	0	-0.749279235	-0.426021607
at4g31250.1	-0.073167194	0.45470714	-0.980014667
at4g31260.1	0	0.493712701	-0.306349909
at4g31270.1	-0.468699038	-0.531676665	-0.222989412
at4g31280.1	0.306320419	-0.31126886	0.877656937
at4g31290.1	-0.428859755	0.486751954	0.509961642
at4g31300.2	-0.267716409	-0.226421414	0.712680381
at4g31310.1	-0.740296233	0.739167947	0.88319775
at4g31320.1	-0.603692832	0.826781733	0.40413362
at4g31330.1	0	-0.805848544	0.910651726
at4g31340.1	-0.932223701	-0.191571787	0.438524372
at4g31350.1	0	0.930732735	-0.351973271
at4g31351.1	0	0.854780029	0.201608448
at4g31354.1	0.946754103	-0.050030723	0.954445724
at4g31355.1	-0.995559338	0.878296882	-0.688968725
at4g31360.1	0.22467386	0.2456868	-0.06415577
at4g31370.1	-0.43107214	-0.606439998	-0.556623292
at4g31380.1	-0.16555165	-0.794792509	0.131411423
at4g31390.1	0	0.412518833	0.557925789
at4g31400.1	-0.772048958	0.678291665	-0.534809447
at4g31410.1	0	-0.658345711	0.079761071
at4g31420.2	-0.63845953	-0.860950681	-0.962092791
at4g31430.2	0	0.194317773	0.826887248
at4g31440.1	0	0.321300466	-0.30646977
at4g31441.1	0	0.392673989	-0.140774405
at4g31450.1	0	0.783855394	-0.485671276
at4g31460.1	0.793671746	-0.845493043	-0.763436682
at4g31470.1	0	-0.491190686	-0.595170072
at4g31480.1	-0.597570784	0.770579554	0.334459845
at4g31490.1	0	0.03609521	0.873795849
at4g31500.1	-0.783889356	0.214431353	-0.772389876
at4g31510.1	0.019857313	0.829617622	-0.635953926
at4g31520.1	0.219872953	-0.497971166	0.652493593
at4g31530.2	0	-0.599778751	0.935276747
at4g31540.1	0.574064473	-0.411220891	0.423198255
at4g31550.1	-0.409066311	-0.796796311	-0.928309995
at4g31560.1	0	-0.115701737	-0.487046185
at4g31570.1	0	0.549880506	0.615133292
at4g31580.1	0.900270771	-0.469956431	0.20299204
at4g31590.1	-0.413233894	0.475766384	-0.63628489
at4g31600.1	0	-0.941339428	0.156552184
at4g31610.1	-0.810577333	-0.51480094	-0.758488511
at4g31615.1	0	0.893412186	-0.428532394
at4g31620.1	0	0.224295694	0.74542555
at4g31630.1	0.138214754	0.895546565	-0.634021697
at4g31640.1	-0.473289751	0.815304033	-0.464404646
at4g31650.1	0.355857408	0.184463468	-0.516000167
at4g31660.1	0	0.825873203	0.437733942
at4g31670.1	-0.753496353	0.16898389	-0.141528507
at4g31680.1	0.332943096	0.229221524	-0.603674498
at4g31690.1	0	-0.400401607	-0.717584139
at4g31700.1	-0.592335426	0.173330495	0.843208405
at4g31710.1	0	-0.202752363	-0.379189725
at4g31720.2	0.763001589	-0.347229952	-0.528943837
at4g31730.1	-0.457453846	0.842501957	0.720952618
at4g31740.1	0	-0.930302785	-0.098372378
at4g31750.1	0.77642977	0.753829518	-0.024549498
at4g31760.1	0	0.679230319	0.463992223
at4g31770.1	-0.721669367	-0.826767683	0.752811521
at4g31780.2	0	0.792055588	-0.576977997
at4g31790.1	-0.327189549	-0.054340586	0.218926514
at4g31800.1	0.047995395	0.60052498	-0.359440972
at4g31805.1	0.628241936	0.208161869	0.965152536
at4g31810.1	0	-0.833608825	-0.175395955
at4g31820.1	-0.359486266	-0.613882322	0.671501784
at4g31830.1	-0.140275017	0.203565314	0.141659566
at4g31840.1	0	-0.716631306	0.731725453
at4g31850.1	-0.675543657	-0.604999926	0.09742551
at4g31860.1	0	0.923157089	-0.970449967
at4g31870.1	-0.727940579	0.33713245	0.389123622
at4g31875.1	0	-0.602226509	-0.703315654
at4g31880.1	0.835643281	0.933828749	0.106133604
at4g31890.1	0.18230887	-0.511032976	0.353969031
at4g31900.1	0.922779683	-0.789692156	-0.893744019
at4g31910.1	-0.681998077	-0.475314164	0.74703181
at4g31920.1	-0.25456698	-0.595109419	0.010089657
at4g31930.1	-0.197106125	0.843455605	0.690483629
at4g31940.1	-0.433082703	-0.770866683	-0.47736279
at4g31950.1	0	-0.430325332	-0.039510499
at4g31960.1	-0.494672335	0.93471032	-0.34653803
at4g31970.1	-0.066302711	0.241437961	-0.073133622
at4g31980.1	0.520933884	0.49364593	-0.126871683
at4g31985.1	0	-0.001119708	0.364526407
at4g31990.3	0	-0.922491204	-0.049121073
at4g32000.2	0	-0.466525974	0.411207319
at4g32010.1	0.55264175	-0.740258162	0.315543412
at4g32020.1	-0.014929291	0.683195499	0.325241322
at4g32030.1	0.523188227	0.704475607	-0.780651693
at4g32040.1	-0.916005098	0.678863181	-0.801518216
at4g32050.1	0	0.321642936	-0.84235945
at4g32060.1	-0.255014917	-0.741962524	-0.728847716
at4g32070.1	0	-0.71436178	0.103340512
at4g32080.1	0	0.554158952	0.740819822
at4g32090.1	0.205214799	0.139259612	-0.32895081
at4g32100.1	-0.401330226	0.795789997	0.885695836
at4g32105.1	0	0.270824302	0.184445857
at4g32110.1	0.547294304	0.455587779	0.698199002
at4g32120.1	-0.205201589	-0.842112547	0.484728256
at4g32130.1	0.285347399	-0.071399857	0.388167334
at4g32140.1	0.688722911	0.122376566	-0.503929715
at4g32150.1	-0.439735083	-0.995542024	-0.584214268
at4g32160.1	-0.352998811	-0.906785691	0.568403861
at4g32170.1	0	0.01962814	0.368606746
at4g32175.1	0	0.318422761	0.321234807
at4g32180.1	0	-0.464617302	-0.931076567
at4g32190.1	-0.296901538	-0.544828987	-0.401829548
at4g32200.1	0	0.23803298	0.255893798
at4g32208.1	-0.253166876	-0.705099525	0.960158671
at4g32210.1	0.118903454	-0.667673822	0.754759057
at4g32230.1	0.264682488	0.071493863	-0.309249769
at4g32240.1	-0.550565359	-0.439775059	0.986322753
at4g32250.1	0	-0.445764424	0.711982094
at4g32260.1	0	-0.799921825	0.290213075
at4g32270.1	-0.573579387	0.18309159	0.763241105
at4g32272.2	-0.43505181	-0.784770095	-0.824379069
at4g32280.1	-0.622090619	0.548200832	-0.489176301
at4g32285.1	0	0.257211589	0.329002703
at4g32290.1	0.7026727	0.828605777	0.482530953
at4g32295.1	0.980477024	0.24797995	0.910526981
at4g32300.1	0	-0.743496077	-0.933381997
at4g32320.1	0	0.995318371	0.431609505
at4g32330.1	-0.951655436	0.538231675	-0.948015077
at4g32340.1	-0.502039499	-0.292254294	-0.749899433
at4g32342.1	0.469303016	0.640365624	-0.632970783
at4g32350.1	0.496107499	0.678561633	0.992405421
at4g32360.1	0.992164623	-0.381744076	0.673355318
at4g32370.1	0.945969656	-0.793997401	-0.772697596
at4g32375.1	0.668694105	0.771722444	0.231400081
at4g32378.1	0	0.415587288	0.165821067
at4g32380.1	0.950761442	-0.309540092	-0.46510661
at4g32390.1	0	0.549081849	-0.798925631
at4g32400.1	-0.049414064	0.204226234	-0.976479999
at4g32410.1	0	0.516966083	-0.965607185
at4g32420.1	-0.965709952	-0.653342233	0.679696789
at4g32430.1	0	0.338702573	-0.085836515
at4g32440.2	0.530447775	-0.334622955	-0.480744078
at4g32450.1	-0.703252333	0.374184663	0.773622062
at4g32460.1	0.305725215	0.720829377	0.059985711
at4g32470.1	0	-0.600501628	-0.379422252
at4g32480.1	0	-0.458541394	0.850011416
at4g32490.1	0.799613435	0.221089881	0.716588382
at4g32500.1	0	0.244190467	0.544818398
at4g32510.1	0	-0.10309836	0.385025727
at4g32520.1	-0.07374309	0.30272045	-0.72921048
at4g32530.2	0	0.014683008	0.209974687
at4g32540.1	0	0.663171714	-0.825054444
at4g32551.2	0.02604054	-0.576304413	-0.670748663
at4g32560.1	0.643177613	-0.515927639	-0.226220216
at4g32570.1	0	-0.298250877	0.932643546
at4g32580.1	0	-0.378246729	0.71697416
at4g32590.3	0.443482955	0.134579448	0.366448883
at4g32600.1	0	-0.0140994	-0.961563631
at4g32605.1	0.634181785	-0.865110456	0.117319332
at4g32610.1	0.710513784	0.260119678	-0.328273182
at4g32620.2	0.894041368	-0.351613036	-0.891981774
at4g32630.2	-0.152154863	-0.197645309	-0.407173731
at4g32640.1	-0.947790475	0.538424192	0.184798165
at4g32650.1	0.57153029	0.322393605	0.504878361
at4g32660.1	0.277468265	0.336081114	-0.090821266
at4g32670.1	0	-0.208374137	0.137782908
at4g32680.1	0.789148021	-0.672446277	0.20434306
at4g32690.1	0	0.949187699	0.212400898
at4g32700.2	0.105582808	0.39058798	-0.843508653
at4g32710.1	-0.090787796	0.469165388	0.629981302
at4g32714.1	0.276046351	-0.835965065	0.468238645
at4g32717.1	0	0.832680418	-0.740391675
at4g32720.1	-0.759299452	-0.287413731	0.017891167
at4g32730.2	0.622162523	-0.84649921	0.561365822
at4g32750.1	-0.5243743	0.804727895	0.143232011
at4g32760.2	0.826721983	-0.191305157	-0.876109119
at4g32770.1	-0.357465947	-0.761947149	0.655835378
at4g32780.1	0	-0.174417456	-0.356655633
at4g32785.1	0.37913841	0.313663936	0.671320791
at4g32790.1	0	0.634914537	0.828660839
at4g32800.1	-0.191355655	-0.383298621	0.375084866
at4g32810.1	0	-0.607646966	-0.505240137
at4g32820.2	0.42011454	-0.214235522	-0.623148947
at4g32830.1	0.829283449	0.517451417	0.314114766
at4g32840.1	0	-0.962139517	0.623906741
at4g32850.8	-0.161974152	0.245519032	-0.980818595
at4g32860.1	0.927354843	-0.529674085	-0.174013768
at4g32870.1	-0.753347214	-0.421868792	0.050061048
at4g32880.1	-0.190852611	-0.724320093	0.287871525
at4g32890.1	-0.666305157	-0.033061255	-0.124853459
at4g32900.2	0.573292959	-0.440895083	-0.556603225
at4g32910.1	0.783696616	0.106996543	0.208954298
at4g32915.1	0.246903031	0.665392691	0.091536575
at4g32920.1	0.626694564	-0.370674417	0.256003591
at4g32924.1	0.021719931	0.858825882	0.08764806
at4g32930.2	-0.544116087	-0.617343707	0.998416503
at4g32940.1	0	-0.990533037	0.64215556
at4g32950.1	0.775966467	-0.810575663	0.722498313
at4g32960.1	-0.886220535	0.120466669	0.745696817
at4g32970.1	0.446379773	-0.024552319	0.435116514
at4g32980.1	0	0.863937075	-0.492939564
at4g32990.1	0.557688962	0.550600092	0.560744004
at4g33000.1	0	0.218115881	0.966855489
at4g33010.1	0.715251988	0.531792936	0.241878356
at4g33020.1	-0.772411641	0.453400592	-0.863937112
at4g33030.1	-0.066700835	-0.491351232	-0.892681383
at4g33040.1	-0.42736406	0.261128592	-0.798701826
at4g33050.2	0	-0.231278362	0.256098799
at4g33060.1	0.884040888	0.260664635	-0.419123986
at4g33070.1	0	-0.491868026	-0.126412906
at4g33080.1	0.810477108	0.042052126	-0.553974931
at4g33090.1	-0.274083788	-0.956477987	0.314559827
at4g33100.1	0	0.497593665	-0.991844605
at4g33110.1	0.383806127	0.032542053	0.95340927
at4g33120.1	0.34358854	0.871573137	0.361060106
at4g33130.1	-0.285777612	-0.29726869	0.40353239
at4g33140.1	-0.458851908	0.966789263	-0.418109675
at4g33145.1	0.732346386	-0.121037883	-0.092948161
at4g33150.1	-0.377445204	0.967195282	-0.35326092
at4g33160.1	-0.279445379	0.754306976	-0.263728862
at4g33170.1	0.858809353	-0.334579943	-0.801896807
at4g33180.1	0	-0.42205787	-0.652184869
at4g33200.1	0	-0.835558872	0.191560193
at4g33210.1	0.066235925	-0.671141025	0.601153361
at4g33220.1	0.146085923	-0.371152146	0.590598437
at4g33230.1	-0.770167035	0.553723354	0.521497666
at4g33240.1	0.720183964	0.058712105	-0.130905079
at4g33250.1	0	-0.11340339	0.423055584
at4g33260.1	-0.626418363	-0.990780217	-0.324312089
at4g33270.1	0.528107152	0.154397395	0.066592961
at4g33280.1	-0.07561754	0.395192111	-0.0942295
at4g33290.1	-0.52473415	0.726460681	0.141457806
at4g33300.1	0	-0.177171013	0.37129673
at4g33310.1	0.004585819	-0.852899366	-0.80976687
at4g33320.1	0	-0.048780198	0.532550137
at4g33330.2	0.037358504	-0.645999958	0.332312188
at4g33350.1	0.760032423	-0.219983282	0.381401632
at4g33355.1	-0.963231405	0.611106974	0.926606857
at4g33360.1	0	-0.042789414	0.353570283
at4g33370.1	-0.161798278	-0.627623851	0.420676535
at4g33380.1	0	0.182945669	-0.72968544
at4g33390.1	-0.642889919	-0.854552853	0.036642519
at4g33400.1	0.45180023	-0.840696494	0.217645628
at4g33410.1	0.338131486	0.131897586	0.928066463
at4g33420.1	0.358189217	0.564416281	-0.881325886
at4g33430.2	-0.467208685	0.403043444	-0.402853222
at4g33440.1	0	0.829555549	-0.126893338
at4g33450.1	0	-0.26745675	-0.361190052
at4g33460.1	-0.824107772	-0.815045126	-0.94591792
at4g33465.1	0	-0.828568323	-0.860516713
at4g33467.1	0	-0.651164568	0.264953696
at4g33470.1	0	0.323901766	0.527995741
at4g33480.1	-0.410114949	-0.188544249	-0.364482692
at4g33490.2	0	-0.580640275	-0.871762168
at4g33495.1	0.47638184	0.943251721	0.410187822
at4g33500.1	0.663634194	-0.869494289	-0.695407168
at4g33510.1	0.510232349	-0.608212867	0.80588371
at4g33520.2	0.747130237	0.581571338	0.26844667
at4g33530.1	0.213074738	0.433983709	0.855338671
at4g33540.1	0.518528973	-0.789615307	0.889857226
at4g33550.1	0.080292494	0.852169484	0.668801749
at4g33560.1	-0.140605146	0.405144807	0.046100679
at4g33565.1	-0.646779324	-0.03407667	0.849595349
at4g33580.2	0	-0.178701028	0.424213416
at4g33585.1	0	0.893507799	0.093003036
at4g33590.1	-0.201882988	0.623028065	0.214158693
at4g33600.1	0	-0.362812454	-0.636815668
at4g33610.1	0.128334847	0.981011039	0.002577508
at4g33620.1	0	0.948520554	-0.061237885
at4g33625.1	-0.013185954	0.231445359	0.318117249
at4g33630.1	-0.141845006	-0.816463888	-0.088490525
at4g33640.1	0	0.399305211	0.633965886
at4g33650.2	0.32681567	0.243475039	0.574168212
at4g33660.1	-0.261705478	0.872344563	0.997124633
at4g33666.1	-0.701444237	-0.672246587	-0.752675863
at4g33670.1	0	0.611511239	0.692974732
at4g33680.1	-0.385286926	0.066376409	-0.313727132
at4g33690.1	0.977752325	0.05862225	0.37681335
at4g33700.1	0	-0.640275189	0.756705905
at4g33710.1	0	0.747240903	-0.991875238
at4g33720.1	-0.160573639	0.532373914	0.1147342
at4g33730.1	0.249264475	-0.622583009	-0.543729566
at4g33740.1	-0.483863335	0.78453821	0.681373142
at4g33760.1	-0.374265306	0.137835788	-0.039016825
at4g33770.1	0	0.251036356	0.530148311
at4g33780.1	0.271998669	0.375527798	0.022309575
at4g33790.1	0	-0.550792975	0.481396456
at4g33800.1	0	0.444615333	-0.859862435
at4g33810.1	-0.920093642	-0.188663722	0.004704003
at4g33820.1	0	-0.134516001	0.749879231
at4g33830.1	0.870739476	0.676738796	-0.5390897
at4g33840.1	-0.873655326	-0.089446325	-0.709825389
at4g33860.1	0	0.522893347	0.222749316
at4g33865.1	0.356711189	0.877679713	-0.932348542
at4g33870.1	-0.978368748	-0.166000959	-0.277978844
at4g33880.1	-0.997043568	0.276753321	0.426571705
at4g33890.1	0.08317558	0.656255603	-0.29363668
at4g33900.1	-0.452665884	-0.311658277	0.219282626
at4g33905.1	0	-0.465262776	0.439821416
at4g33910.1	-0.203485301	0.668569044	0.514048027
at4g33920.1	-0.149616163	0.858398552	0.161790265
at4g33925.1	0.206745695	-0.839323993	0.763211903
at4g33930.1	0	-0.036935942	0.307932376
at4g33940.1	0	-0.250712573	0.456929703
at4g33945.1	-0.598895429	-0.443167282	0.924596519
at4g33950.1	0	-0.58111031	-0.487291022
at4g33960.1	0	-0.979955504	-0.523353112
at4g33970.1	0.123033584	0.602049983	0.453426054
at4g33980.2	0.266845466	0.262414449	-0.435476271
at4g33985.1	0.933757474	0.780897693	-0.508656025
at4g33990.1	0.191835049	-0.39079383	-0.695412039
at4g34000.1	0.279577709	-0.588407988	-0.697194603
at4g34020.1	0	0.44747856	0.445891116
at4g34030.1	0	-0.241118857	-0.20030326
at4g34040.1	0	0.757980382	0.250551688
at4g34050.1	0	0.833886621	-0.276232821
at4g34060.1	0.132824274	-0.219933358	-0.195336603
at4g34070.1	0.065067851	-0.595092298	0.828672905
at4g34080.1	0	0.631550645	0.541573784
at4g34090.3	-0.643358132	-0.299851533	-0.163630326
at4g34100.1	0	0.85192823	0.140919672
at4g34110.1	0	-0.34206106	-0.908482342
at4g34120.1	0.212759589	-0.969946769	-0.93674842
at4g34131.1	0	-0.184807675	0.891650312
at4g34135.1	-0.831222123	-0.353636577	-0.947430138
at4g34138.1	0	0.970538003	0.338500373
at4g34140.1	-0.596018787	0.697252517	-0.480502818
at4g34150.1	-0.891995074	-0.528802423	-0.262559119
at4g34160.1	-0.994720733	-0.651779854	0.671297511
at4g34170.1	0	-0.549227113	0.597512454
at4g34180.1	0.74695339	0.970292217	0.11482138
at4g34190.1	0	0.693598014	-0.079725939
at4g34200.1	-0.32778268	0.106833744	-0.706224894
at4g34210.1	0.00829228	-0.006334096	-0.974633566
at4g34215.1	0	0.39615759	-0.352701305
at4g34220.1	-0.494588026	0.08166425	0.275310768
at4g34230.1	0	0.886648689	-0.631997895
at4g34240.1	-0.287962972	-0.48979445	0.942943856
at4g34250.1	0	0.596540896	0.051938795
at4g34260.1	-0.173460496	0.650251962	0.450152731
at4g34265.1	0	0.160649772	-0.586249904
at4g34270.1	-0.242378344	-0.595792008	-0.272605814
at4g34272.1	0	0.805283328	0.911311986
at4g34280.1	0.665948645	-0.669544741	-0.378663113
at4g34290.1	0	-0.722506637	-0.062957315
at4g34300.1	0	-0.104093611	-0.266677461
at4g34310.1	-0.31715749	-0.67523722	-0.167642657
at4g34320.1	-0.0497134	-0.619343802	0.062626324
at4g34330.1	0	0.43019123	-0.914834495
at4g34340.1	0	-0.157637218	-0.76238954
at4g34350.1	0.573485237	0.469660499	0.657980956
at4g34360.1	-0.58081508	-0.409206581	0.396944256
at4g34370.1	0.568142406	-0.429485312	0.310656568
at4g34380.1	0	0.48035976	0.93728862
at4g34390.1	-0.894173315	-0.951144148	-0.336060447
at4g34400.1	0	0.663941561	-0.22906272
at4g34410.1	-0.97876805	-0.481507544	0.830682765
at4g34412.1	0.750211581	0.35503029	0.504238368
at4g34419.1	-0.180330696	0.472440961	-0.809556081
at4g34420.1	-0.627119598	-0.938236591	-0.590204974
at4g34430.4	0	0.166994342	0.709396169
at4g34440.1	0.553375202	0.490648528	0.264003384
at4g34450.1	0	0.350982753	-0.911685094
at4g34460.1	0.060972732	0.714959296	-0.822944625
at4g34470.1	0	0.960138372	0.283812173
at4g34480.1	-0.554818167	0.684815382	-0.163379911
at4g34490.1	0.968251972	-0.980516948	-0.759081915
at4g34500.1	0.027099192	0.753372968	-0.883859946
at4g34510.1	0	-0.415886008	0.5608348
at4g34520.1	0.134549422	-0.85081403	0.079882408
at4g34530.1	0	0.929386783	0.910446435
at4g34540.1	0.129682551	0.363930842	0.506067231
at4g34550.1	0	0.899856329	0.124830489
at4g34555.1	-0.726428041	-0.156935492	0.824573847
at4g34560.1	-0.684255435	0.906937165	-0.291526725
at4g34570.1	0	0.72109581	-0.061428548
at4g34580.1	0	-0.202697272	0.932876398
at4g34588.1	0	0.719317232	0.424575067
at4g34590.1	0	-0.494207522	-0.829822121
at4g34600.1	-0.068973641	0.899878	0.609806139
at4g34610.1	0	0.790452951	-0.509413489
at4g34620.1	0.400678479	0.071857356	0.714587541
at4g34630.1	-0.348958459	-0.121253124	-0.415799037
at4g34640.1	-0.373865374	0.819757433	0.648731
at4g34650.1	-0.724714872	0.537527495	0.100043822
at4g34660.1	0.440049605	-0.412265284	0.009187226
at4g34670.1	0.825976833	-0.307305914	0.007797861
at4g34680.1	0.018720136	-0.864579127	-0.210553552
at4g34690.1	0.301240544	0.07048994	-0.856187156
at4g34700.1	0	-0.357880253	0.428544141
